B_digital_(T)	B_analog_(T)	I_s	V_nv	R_nv
2.00152E+0	1.95713E+0	9.99986E-5	3.56796E-5	3.56801E-1
2.00152E+0	1.95713E+0	9.99985E-5	3.55322E-5	3.55327E-1
2.00152E+0	1.95715E+0	9.99985E-5	3.53702E-5	3.53707E-1
2.00182E+0	1.95718E+0	9.99986E-5	3.55060E-5	3.55065E-1
2.00200E+0	1.95718E+0	9.99986E-5	3.55016E-5	3.55021E-1
2.00142E+0	1.95718E+0	9.99985E-5	3.51223E-5	3.51228E-1
2.00138E+0	1.95718E+0	9.99984E-5	3.49104E-5	3.49109E-1
2.00152E+0	1.95715E+0	9.99984E-5	3.51435E-5	3.51440E-1
2.00120E+0	1.95715E+0	9.99984E-5	3.51812E-5	3.51817E-1
2.00105E+0	1.95715E+0	9.99985E-5	3.50442E-5	3.50448E-1
2.00133E+0	1.95715E+0	9.99986E-5	3.55195E-5	3.55200E-1
2.00123E+0	1.95718E+0	9.99986E-5	3.56669E-5	3.56674E-1
2.00105E+0	1.95718E+0	9.99986E-5	3.55020E-5	3.55025E-1
2.00105E+0	1.95718E+0	9.99985E-5	3.55280E-5	3.55285E-1
2.00154E+0	1.95718E+0	9.99985E-5	3.55572E-5	3.55577E-1
2.00176E+0	1.95718E+0	9.99985E-5	3.52895E-5	3.52900E-1
2.00152E+0	1.95721E+0	9.99984E-5	3.51766E-5	3.51771E-1
2.00152E+0	1.95720E+0	9.99984E-5	3.53029E-5	3.53034E-1
2.00184E+0	1.95720E+0	9.99984E-5	3.53793E-5	3.53799E-1
2.00168E+0	1.95718E+0	9.99984E-5	3.54418E-5	3.54423E-1
2.00152E+0	1.95715E+0	9.99984E-5	3.55964E-5	3.55969E-1
2.00152E+0	1.95718E+0	9.99984E-5	3.55846E-5	3.55852E-1
2.00183E+0	1.95718E+0	9.99984E-5	3.53859E-5	3.53864E-1
2.00171E+0	1.95718E+0	9.99985E-5	3.54017E-5	3.54022E-1
2.00125E+0	1.95718E+0	9.99987E-5	3.55116E-5	3.55121E-1
2.00105E+0	1.95720E+0	9.99986E-5	3.56531E-5	3.56536E-1
2.00105E+0	1.95718E+0	9.99986E-5	3.54017E-5	3.54022E-1
2.00159E+0	1.95715E+0	9.99986E-5	3.53445E-5	3.53450E-1
2.00174E+0	1.95720E+0	9.99984E-5	3.55534E-5	3.55540E-1
2.00152E+0	1.95720E+0	9.99985E-5	3.55985E-5	3.55991E-1
2.00152E+0	1.95718E+0	9.99984E-5	3.53038E-5	3.53044E-1
2.00152E+0	1.95715E+0	9.99985E-5	3.52527E-5	3.52532E-1
2.00152E+0	1.95715E+0	9.99985E-5	3.54323E-5	3.54328E-1
2.00180E+0	1.95718E+0	9.99986E-5	3.52197E-5	3.52202E-1
2.00200E+0	1.95718E+0	9.99986E-5	3.53123E-5	3.53128E-1
2.00200E+0	1.95718E+0	9.99986E-5	3.58362E-5	3.58367E-1
2.00170E+0	1.95718E+0	9.99986E-5	3.56900E-5	3.56905E-1
2.00127E+0	1.95718E+0	9.99986E-5	3.54653E-5	3.54658E-1
2.00133E+0	1.95718E+0	9.99986E-5	3.56229E-5	3.56234E-1
2.00152E+0	1.95720E+0	9.99986E-5	3.56520E-5	3.56525E-1
2.00184E+0	1.95718E+0	9.99985E-5	3.54860E-5	3.54865E-1
2.00200E+0	1.95715E+0	9.99986E-5	3.53273E-5	3.53278E-1
2.00200E+0	1.95720E+0	9.99986E-5	3.52932E-5	3.52937E-1
2.00175E+0	1.95720E+0	9.99985E-5	3.55168E-5	3.55174E-1
2.00152E+0	1.95718E+0	9.99986E-5	3.55740E-5	3.55745E-1
2.00181E+0	1.95718E+0	9.99986E-5	3.52790E-5	3.52795E-1
2.00172E+0	1.95718E+0	9.99985E-5	3.53898E-5	3.53903E-1
2.00179E+0	1.95718E+0	9.99986E-5	3.53426E-5	3.53431E-1
2.00173E+0	1.95718E+0	9.99985E-5	3.52553E-5	3.52558E-1
2.00177E+0	1.95720E+0	9.99985E-5	3.51421E-5	3.51427E-1
2.00176E+0	1.95720E+0	9.99985E-5	3.52680E-5	3.52685E-1
2.00183E+0	1.95720E+0	9.99985E-5	3.55620E-5	3.55626E-1
2.00167E+0	1.95720E+0	9.99985E-5	3.54665E-5	3.54670E-1
2.00152E+0	1.95718E+0	9.99985E-5	3.52693E-5	3.52698E-1
2.00152E+0	1.95718E+0	9.99986E-5	3.51793E-5	3.51798E-1
2.00124E+0	1.95718E+0	9.99986E-5	3.51290E-5	3.51295E-1
2.00132E+0	1.95718E+0	9.99985E-5	3.52064E-5	3.52070E-1
2.00178E+0	1.95718E+0	9.99984E-5	3.54255E-5	3.54261E-1
2.00174E+0	1.95720E+0	9.99983E-5	3.53786E-5	3.53792E-1
2.00152E+0	1.95720E+0	9.99984E-5	3.54376E-5	3.54382E-1
2.00152E+0	1.95718E+0	9.99983E-5	3.56382E-5	3.56388E-1
2.00152E+0	1.95720E+0	9.99984E-5	3.55529E-5	3.55535E-1
2.00152E+0	1.95723E+0	9.99985E-5	3.50815E-5	3.50820E-1
2.00180E+0	1.95720E+0	9.99986E-5	3.53064E-5	3.53069E-1
2.00144E+0	1.95718E+0	9.99985E-5	3.55868E-5	3.55873E-1
2.00161E+0	1.95718E+0	9.99985E-5	3.56232E-5	3.56237E-1
2.00173E+0	1.95720E+0	9.99986E-5	3.53649E-5	3.53654E-1
2.00180E+0	1.95720E+0	9.99986E-5	3.54642E-5	3.54647E-1
2.00171E+0	1.95720E+0	9.99986E-5	3.55624E-5	3.55629E-1
2.00152E+0	1.95723E+0	9.99985E-5	3.50876E-5	3.50881E-1
2.00124E+0	1.95720E+0	9.99985E-5	3.51168E-5	3.51173E-1
2.00105E+0	1.95720E+0	9.99986E-5	3.51796E-5	3.51801E-1
2.00131E+0	1.95723E+0	9.99986E-5	3.51403E-5	3.51408E-1
2.00182E+0	1.95720E+0	9.99984E-5	3.52453E-5	3.52458E-1
2.00169E+0	1.95720E+0	9.99984E-5	3.52184E-5	3.52189E-1
2.00152E+0	1.95726E+0	9.99985E-5	3.52589E-5	3.52594E-1
2.00152E+0	1.95723E+0	9.99985E-5	3.52323E-5	3.52328E-1
2.00180E+0	1.95720E+0	9.99985E-5	3.49366E-5	3.49371E-1
2.00173E+0	1.95723E+0	9.99984E-5	3.49520E-5	3.49526E-1
2.00097E+0	1.95723E+0	9.99984E-5	3.50681E-5	3.50686E-1
2.00114E+0	1.95723E+0	9.99984E-5	3.51210E-5	3.51216E-1
2.00181E+0	1.95723E+0	9.99985E-5	3.49236E-5	3.49241E-1
2.00142E+0	1.95723E+0	9.99986E-5	3.49064E-5	3.49068E-1
2.00105E+0	1.95723E+0	9.99986E-5	3.53381E-5	3.53386E-1
2.00160E+0	1.95726E+0	9.99984E-5	3.51067E-5	3.51073E-1
2.00148E+0	1.95725E+0	9.99985E-5	3.50557E-5	3.50563E-1
2.00105E+0	1.95725E+0	9.99987E-5	3.55690E-5	3.55695E-1
2.00105E+0	1.95726E+0	9.99987E-5	3.55774E-5	3.55779E-1
2.00129E+0	1.95725E+0	9.99986E-5	3.51934E-5	3.51939E-1
2.00152E+0	1.95725E+0	9.99985E-5	3.51944E-5	3.51949E-1
2.00185E+0	1.95725E+0	9.99985E-5	3.52779E-5	3.52784E-1
2.00135E+0	1.95728E+0	9.99986E-5	3.54007E-5	3.54012E-1
2.00174E+0	1.95728E+0	9.99986E-5	3.53646E-5	3.53651E-1
2.00172E+0	1.95728E+0	9.99985E-5	3.52162E-5	3.52167E-1
2.00152E+0	1.95728E+0	9.99986E-5	3.49536E-5	3.49541E-1
2.00152E+0	1.95728E+0	9.99986E-5	3.54126E-5	3.54131E-1
2.00152E+0	1.95728E+0	9.99985E-5	3.57458E-5	3.57463E-1
2.00152E+0	1.95728E+0	9.99985E-5	3.54193E-5	3.54198E-1
2.00152E+0	1.95728E+0	9.99985E-5	3.55934E-5	3.55939E-1
2.00152E+0	1.95728E+0	9.99985E-5	3.55533E-5	3.55539E-1
2.00152E+0	1.95728E+0	9.99986E-5	3.53723E-5	3.53728E-1
2.00180E+0	1.95728E+0	9.99985E-5	3.52965E-5	3.52970E-1
2.00200E+0	1.95731E+0	9.99984E-5	3.53882E-5	3.53888E-1
2.00200E+0	1.95731E+0	9.99985E-5	3.57430E-5	3.57435E-1
2.00200E+0	1.95731E+0	9.99984E-5	3.54784E-5	3.54790E-1
2.00173E+0	1.95730E+0	9.99984E-5	3.51467E-5	3.51473E-1
2.00152E+0	1.95728E+0	9.99984E-5	3.52580E-5	3.52585E-1
2.00178E+0	1.95728E+0	9.99985E-5	3.53849E-5	3.53854E-1
2.00200E+0	1.95731E+0	9.99987E-5	3.58724E-5	3.58729E-1
2.00144E+0	1.95733E+0	9.99986E-5	3.57833E-5	3.57838E-1
2.00132E+0	1.95733E+0	9.99985E-5	3.56767E-5	3.56772E-1
2.00152E+0	1.95733E+0	9.99985E-5	3.57509E-5	3.57515E-1
2.00152E+0	1.95731E+0	9.99985E-5	3.51909E-5	3.51914E-1
2.00181E+0	1.95731E+0	9.99985E-5	3.55173E-5	3.55178E-1
2.00168E+0	1.95733E+0	9.99986E-5	3.59056E-5	3.59061E-1
2.00152E+0	1.95733E+0	9.99987E-5	3.56063E-5	3.56067E-1
2.00125E+0	1.95736E+0	9.99987E-5	3.53041E-5	3.53045E-1
2.00166E+0	1.95736E+0	9.99987E-5	3.54502E-5	3.54507E-1
2.00172E+0	1.95733E+0	9.99986E-5	3.52763E-5	3.52768E-1
2.00183E+0	1.95733E+0	9.99986E-5	3.51698E-5	3.51703E-1
2.00200E+0	1.95733E+0	9.99986E-5	3.53535E-5	3.53540E-1
2.00200E+0	1.95733E+0	9.99985E-5	3.50420E-5	3.50426E-1
2.00200E+0	1.95733E+0	9.99986E-5	3.51490E-5	3.51495E-1
2.00200E+0	1.95736E+0	9.99985E-5	3.51859E-5	3.51864E-1
2.00171E+0	1.95736E+0	9.99985E-5	3.52644E-5	3.52649E-1
2.00176E+0	1.95733E+0	9.99986E-5	3.55404E-5	3.55409E-1
2.00200E+0	1.95736E+0	9.99987E-5	3.55173E-5	3.55178E-1
2.00200E+0	1.95738E+0	9.99987E-5	3.53901E-5	3.53906E-1
2.00200E+0	1.95738E+0	9.99986E-5	3.56055E-5	3.56060E-1
2.00148E+0	1.95736E+0	9.99986E-5	3.55578E-5	3.55583E-1
2.00138E+0	1.95736E+0	9.99985E-5	3.53691E-5	3.53696E-1
2.00152E+0	1.95738E+0	9.99986E-5	3.57033E-5	3.57038E-1
2.00185E+0	1.95738E+0	9.99986E-5	3.56513E-5	3.56518E-1
2.00200E+0	1.95738E+0	9.99986E-5	3.53461E-5	3.53466E-1
1.99315E+0	1.95716E+0	9.99986E-5	3.51755E-5	3.51760E-1
1.98101E+0	1.95623E+0	9.99985E-5	3.53045E-5	3.53050E-1
1.96858E+0	1.95287E+0	9.99986E-5	3.50002E-5	3.50007E-1
1.95533E+0	1.94425E+0	9.99986E-5	3.52426E-5	3.52431E-1
1.94320E+0	1.93168E+0	9.99985E-5	3.56831E-5	3.56836E-1
1.93162E+0	1.91821E+0	9.99985E-5	3.56016E-5	3.56021E-1
1.91835E+0	1.90518E+0	9.99984E-5	3.54140E-5	3.54146E-1
1.90535E+0	1.89255E+0	9.99985E-5	3.54422E-5	3.54427E-1
1.89237E+0	1.87996E+0	9.99985E-5	3.56823E-5	3.56828E-1
1.87991E+0	1.86739E+0	9.99985E-5	3.56779E-5	3.56784E-1
1.86779E+0	1.85502E+0	9.99985E-5	3.54616E-5	3.54621E-1
1.85489E+0	1.84265E+0	9.99985E-5	3.54624E-5	3.54629E-1
1.84216E+0	1.83024E+0	9.99985E-5	3.52823E-5	3.52828E-1
1.82904E+0	1.81789E+0	9.99986E-5	3.54969E-5	3.54974E-1
1.81680E+0	1.80563E+0	9.99985E-5	3.56099E-5	3.56104E-1
1.80374E+0	1.79339E+0	9.99986E-5	3.52612E-5	3.52617E-1
1.79083E+0	1.78102E+0	9.99986E-5	3.51598E-5	3.51603E-1
1.77908E+0	1.76855E+0	9.99987E-5	3.50793E-5	3.50797E-1
1.76608E+0	1.75616E+0	9.99987E-5	3.53006E-5	3.53010E-1
1.75325E+0	1.74385E+0	9.99986E-5	3.52534E-5	3.52539E-1
1.74006E+0	1.73151E+0	9.99985E-5	3.50129E-5	3.50135E-1
1.72764E+0	1.71901E+0	9.99986E-5	3.49371E-5	3.49375E-1
1.71652E+0	1.70651E+0	9.99987E-5	3.49450E-5	3.49455E-1
1.70371E+0	1.69416E+0	9.99986E-5	3.49543E-5	3.49548E-1
1.69068E+0	1.68180E+0	9.99985E-5	3.50628E-5	3.50633E-1
1.67786E+0	1.66953E+0	9.99985E-5	3.51803E-5	3.51808E-1
1.66495E+0	1.65724E+0	9.99985E-5	3.53852E-5	3.53858E-1
1.65159E+0	1.64486E+0	9.99985E-5	3.57285E-5	3.57290E-1
1.63870E+0	1.63236E+0	9.99985E-5	3.56512E-5	3.56517E-1
1.62682E+0	1.61997E+0	9.99985E-5	3.54792E-5	3.54797E-1
1.61352E+0	1.60776E+0	9.99986E-5	3.56020E-5	3.56025E-1
1.60095E+0	1.59535E+0	9.99986E-5	3.53261E-5	3.53266E-1
1.58841E+0	1.58294E+0	9.99986E-5	3.50905E-5	3.50910E-1
1.57596E+0	1.57064E+0	9.99986E-5	3.51948E-5	3.51952E-1
1.56400E+0	1.55818E+0	9.99986E-5	3.51317E-5	3.51322E-1
1.55122E+0	1.54584E+0	9.99985E-5	3.54108E-5	3.54114E-1
1.53844E+0	1.53358E+0	9.99984E-5	3.54295E-5	3.54301E-1
1.52511E+0	1.52117E+0	9.99984E-5	3.55500E-5	3.55506E-1
1.51235E+0	1.50880E+0	9.99986E-5	3.56868E-5	3.56873E-1
1.50069E+0	1.49630E+0	9.99985E-5	3.53344E-5	3.53349E-1
1.48789E+0	1.48394E+0	9.99985E-5	3.51388E-5	3.51394E-1
1.47518E+0	1.47158E+0	9.99985E-5	3.49640E-5	3.49646E-1
1.46184E+0	1.45922E+0	9.99984E-5	3.49075E-5	3.49081E-1
1.44916E+0	1.44685E+0	9.99984E-5	3.50830E-5	3.50836E-1
1.43615E+0	1.43443E+0	9.99985E-5	3.51077E-5	3.51082E-1
1.42374E+0	1.42211E+0	9.99986E-5	3.52928E-5	3.52933E-1
1.41177E+0	1.40973E+0	9.99985E-5	3.54341E-5	3.54346E-1
1.39921E+0	1.39741E+0	9.99985E-5	3.52992E-5	3.52997E-1
1.38674E+0	1.38519E+0	9.99985E-5	3.50488E-5	3.50493E-1
1.37335E+0	1.37277E+0	9.99985E-5	3.50919E-5	3.50924E-1
1.36018E+0	1.36031E+0	9.99986E-5	3.51979E-5	3.51984E-1
1.34827E+0	1.34810E+0	9.99985E-5	3.51985E-5	3.51990E-1
1.33541E+0	1.33589E+0	9.99985E-5	3.50916E-5	3.50921E-1
1.32277E+0	1.32345E+0	9.99986E-5	3.51506E-5	3.51511E-1
1.30994E+0	1.31105E+0	9.99986E-5	3.52068E-5	3.52073E-1
1.29725E+0	1.29877E+0	9.99985E-5	3.51607E-5	3.51613E-1
1.28516E+0	1.28641E+0	9.99987E-5	3.52915E-5	3.52920E-1
1.27266E+0	1.27398E+0	9.99986E-5	3.52597E-5	3.52602E-1
1.25986E+0	1.26161E+0	9.99985E-5	3.52539E-5	3.52544E-1
1.24648E+0	1.24926E+0	9.99986E-5	3.53540E-5	3.53546E-1
1.23396E+0	1.23694E+0	9.99985E-5	3.52604E-5	3.52610E-1
1.22137E+0	1.22468E+0	9.99985E-5	3.53036E-5	3.53041E-1
1.20903E+0	1.21242E+0	9.99985E-5	3.52294E-5	3.52299E-1
1.19692E+0	1.19998E+0	9.99985E-5	3.51080E-5	3.51085E-1
1.18368E+0	1.18767E+0	9.99986E-5	3.52456E-5	3.52461E-1
1.17106E+0	1.17549E+0	9.99986E-5	3.51416E-5	3.51421E-1
1.15800E+0	1.16291E+0	9.99985E-5	3.50480E-5	3.50486E-1
1.14537E+0	1.15040E+0	9.99985E-5	3.51395E-5	3.51400E-1
1.13331E+0	1.13818E+0	9.99986E-5	3.53293E-5	3.53297E-1
1.12057E+0	1.12580E+0	9.99986E-5	3.53205E-5	3.53210E-1
1.10793E+0	1.11349E+0	9.99987E-5	3.51368E-5	3.51373E-1
1.09479E+0	1.10131E+0	9.99986E-5	3.52020E-5	3.52025E-1
1.08193E+0	1.08896E+0	9.99986E-5	3.51055E-5	3.51060E-1
1.06906E+0	1.07655E+0	9.99986E-5	3.49945E-5	3.49950E-1
1.05685E+0	1.06430E+0	9.99985E-5	3.50461E-5	3.50467E-1
1.04428E+0	1.05195E+0	9.99985E-5	3.52331E-5	3.52336E-1
1.03106E+0	1.03962E+0	9.99985E-5	3.52085E-5	3.52090E-1
1.01831E+0	1.02741E+0	9.99985E-5	3.51392E-5	3.51397E-1
1.00568E+0	1.01487E+0	9.99985E-5	3.51856E-5	3.51862E-1
9.93339E-1	1.00210E+0	9.99985E-5	3.51723E-5	3.51728E-1
9.81187E-1	9.89178E-1	9.99986E-5	3.51097E-5	3.51102E-1
9.68316E-1	9.76255E-1	9.99984E-5	3.50964E-5	3.50970E-1
9.55967E-1	9.63496E-1	9.99985E-5	3.50896E-5	3.50901E-1
9.43185E-1	9.50611E-1	9.99986E-5	3.49885E-5	3.49890E-1
9.30726E-1	9.37744E-1	9.99985E-5	3.50985E-5	3.50990E-1
9.17451E-1	9.25080E-1	9.99985E-5	3.52093E-5	3.52099E-1
9.04608E-1	9.12367E-1	9.99985E-5	3.51056E-5	3.51061E-1
8.92445E-1	8.99735E-1	9.99986E-5	3.51076E-5	3.51081E-1
8.79736E-1	8.87157E-1	9.99986E-5	3.50612E-5	3.50617E-1
8.66916E-1	8.74486E-1	9.99985E-5	3.50262E-5	3.50267E-1
8.53649E-1	8.61834E-1	9.99987E-5	3.51553E-5	3.51558E-1
8.41263E-1	8.49356E-1	9.99986E-5	3.51947E-5	3.51952E-1
8.29486E-1	8.36914E-1	9.99985E-5	3.51810E-5	3.51815E-1
8.16627E-1	8.24447E-1	9.99984E-5	3.50985E-5	3.50991E-1
8.03894E-1	8.12046E-1	9.99984E-5	3.50502E-5	3.50508E-1
7.91347E-1	7.99690E-1	9.99984E-5	3.50931E-5	3.50936E-1
7.78761E-1	7.87235E-1	9.99984E-5	3.51282E-5	3.51288E-1
7.66220E-1	7.74883E-1	9.99984E-5	3.50902E-5	3.50907E-1
7.53241E-1	7.62600E-1	9.99984E-5	3.49522E-5	3.49527E-1
7.40887E-1	7.50179E-1	9.99985E-5	3.50120E-5	3.50125E-1
7.28001E-1	7.37861E-1	9.99986E-5	3.51348E-5	3.51353E-1
7.15323E-1	7.25651E-1	9.99986E-5	3.51225E-5	3.51230E-1
7.02541E-1	7.13478E-1	9.99985E-5	3.51918E-5	3.51923E-1
6.89655E-1	7.01167E-1	9.99984E-5	3.52616E-5	3.52622E-1
6.77327E-1	6.88886E-1	9.99985E-5	3.52036E-5	3.52041E-1
6.64799E-1	6.76779E-1	9.99985E-5	3.51645E-5	3.51650E-1
6.52397E-1	6.64645E-1	9.99985E-5	3.51610E-5	3.51616E-1
6.38967E-1	6.52456E-1	9.99985E-5	3.50934E-5	3.50940E-1
6.26704E-1	6.40308E-1	9.99985E-5	3.50707E-5	3.50712E-1
6.14705E-1	6.28192E-1	9.99985E-5	3.50569E-5	3.50574E-1
6.01431E-1	6.16061E-1	9.99985E-5	3.50180E-5	3.50185E-1
5.88586E-1	6.03807E-1	9.99985E-5	3.50523E-5	3.50528E-1
5.75860E-1	5.91645E-1	9.99985E-5	3.51138E-5	3.51143E-1
5.63141E-1	5.79575E-1	9.99985E-5	3.51635E-5	3.51640E-1
5.50631E-1	5.67447E-1	9.99984E-5	3.51174E-5	3.51179E-1
5.37704E-1	5.55340E-1	9.99984E-5	3.50634E-5	3.50640E-1
5.25033E-1	5.43212E-1	9.99985E-5	3.50509E-5	3.50514E-1
5.12347E-1	5.30942E-1	9.99984E-5	3.51159E-5	3.51164E-1
4.99936E-1	5.18793E-1	9.99984E-5	3.50800E-5	3.50805E-1
4.87201E-1	5.06788E-1	9.99985E-5	3.49934E-5	3.49939E-1
4.74070E-1	4.94725E-1	9.99986E-5	3.50189E-5	3.50194E-1
4.61637E-1	4.82597E-1	9.99987E-5	3.50700E-5	3.50705E-1
4.49073E-1	4.70432E-1	9.99986E-5	3.50398E-5	3.50403E-1
4.36762E-1	4.58277E-1	9.99986E-5	3.51501E-5	3.51506E-1
4.24160E-1	4.46026E-1	9.99987E-5	3.52189E-5	3.52193E-1
4.11419E-1	4.33871E-1	9.99986E-5	3.50504E-5	3.50508E-1
3.99320E-1	4.21681E-1	9.99985E-5	3.50158E-5	3.50163E-1
3.86204E-1	4.09370E-1	9.99985E-5	3.50129E-5	3.50134E-1
3.73159E-1	3.97296E-1	9.99986E-5	3.50696E-5	3.50700E-1
3.60540E-1	3.85100E-1	9.99986E-5	3.50860E-5	3.50865E-1
3.47793E-1	3.72443E-1	9.99985E-5	3.50353E-5	3.50358E-1
3.35425E-1	3.59997E-1	9.99985E-5	3.50237E-5	3.50243E-1
3.22778E-1	3.47868E-1	9.99986E-5	3.50379E-5	3.50384E-1
3.09904E-1	3.35536E-1	9.99987E-5	3.50546E-5	3.50551E-1
2.97421E-1	3.23226E-1	9.99988E-5	3.50325E-5	3.50329E-1
2.84775E-1	3.11062E-1	9.99987E-5	3.50418E-5	3.50423E-1
2.72080E-1	2.98703E-1	9.99986E-5	3.50461E-5	3.50466E-1
2.59464E-1	2.86371E-1	9.99985E-5	3.50202E-5	3.50207E-1
2.47122E-1	2.74166E-1	9.99986E-5	3.49950E-5	3.49955E-1
2.34378E-1	2.61837E-1	9.99987E-5	3.49553E-5	3.49558E-1
2.21146E-1	2.49377E-1	9.99987E-5	3.49947E-5	3.49952E-1
2.08913E-1	2.36857E-1	9.99986E-5	3.50226E-5	3.50231E-1
1.96448E-1	2.24403E-1	9.99985E-5	3.50172E-5	3.50177E-1
1.83624E-1	2.11951E-1	9.99986E-5	3.50301E-5	3.50306E-1
1.70749E-1	1.99395E-1	9.99984E-5	3.50131E-5	3.50136E-1
1.57907E-1	1.86919E-1	9.99984E-5	3.50046E-5	3.50051E-1
1.45369E-1	1.74493E-1	9.99985E-5	3.50012E-5	3.50017E-1
1.32809E-1	1.61923E-1	9.99987E-5	3.50075E-5	3.50080E-1
1.19909E-1	1.49297E-1	9.99986E-5	3.50251E-5	3.50256E-1
1.07452E-1	1.36726E-1	9.99985E-5	3.50092E-5	3.50097E-1
9.50463E-2	1.24286E-1	9.99985E-5	3.49967E-5	3.49973E-1
8.20658E-2	1.11917E-1	9.99986E-5	3.50050E-5	3.50055E-1
6.92396E-2	9.95079E-2	9.99986E-5	3.49872E-5	3.49877E-1
5.67256E-2	8.69861E-2	9.99985E-5	3.49696E-5	3.49702E-1
4.41107E-2	7.43593E-2	9.99985E-5	3.49741E-5	3.49747E-1
3.15009E-2	6.17745E-2	9.99986E-5	3.49771E-5	3.49776E-1
1.88001E-2	4.91282E-2	9.99986E-5	3.49734E-5	3.49739E-1
6.65202E-3	3.67425E-2	9.99985E-5	3.49706E-5	3.49711E-1
1.48999E-3	2.57829E-2	9.99984E-5	3.49942E-5	3.49947E-1
7.58720E-4	1.75509E-2	9.99984E-5	3.49999E-5	3.50005E-1
9.50000E-4	1.22784E-2	9.99984E-5	3.50045E-5	3.50051E-1
6.46685E-4	9.29138E-3	9.99986E-5	3.50009E-5	3.50014E-1
4.70000E-4	7.86248E-3	9.99987E-5	3.49965E-5	3.49969E-1
-2.79869E-3	7.03051E-3	9.99985E-5	3.49964E-5	3.49969E-1
-1.15818E-2	5.57547E-3	9.99986E-5	3.50207E-5	3.50212E-1
-2.42212E-2	1.39064E-3	9.99986E-5	3.50520E-5	3.50525E-1
-3.69759E-2	-7.34208E-3	9.99985E-5	3.49818E-5	3.49823E-1
-4.92415E-2	-1.84402E-2	9.99985E-5	3.49379E-5	3.49384E-1
-6.25316E-2	-3.04362E-2	9.99986E-5	3.49480E-5	3.49485E-1
-7.51416E-2	-4.24673E-2	9.99987E-5	3.49441E-5	3.49446E-1
-8.73456E-2	-5.46011E-2	9.99986E-5	3.49421E-5	3.49426E-1
-1.00209E-1	-6.71563E-2	9.99986E-5	3.49250E-5	3.49255E-1
-1.13035E-1	-7.99155E-2	9.99986E-5	3.49221E-5	3.49226E-1
-1.25553E-1	-9.26386E-2	9.99987E-5	3.49220E-5	3.49225E-1
-1.38405E-1	-1.05218E-1	9.99986E-5	3.49293E-5	3.49298E-1
-1.50853E-1	-1.17754E-1	9.99985E-5	3.49427E-5	3.49432E-1
-1.63420E-1	-1.30159E-1	9.99987E-5	3.49376E-5	3.49380E-1
-1.76633E-1	-1.42400E-1	9.99987E-5	3.49408E-5	3.49412E-1
-1.89015E-1	-1.54516E-1	9.99985E-5	3.49575E-5	3.49580E-1
-2.01115E-1	-1.66499E-1	9.99985E-5	3.49746E-5	3.49751E-1
-2.14064E-1	-1.78409E-1	9.99985E-5	3.49885E-5	3.49890E-1
-2.26874E-1	-1.90235E-1	9.99986E-5	3.49495E-5	3.49500E-1
-2.39372E-1	-2.02038E-1	9.99985E-5	3.49224E-5	3.49229E-1
-2.52460E-1	-2.14191E-1	9.99986E-5	3.49441E-5	3.49446E-1
-2.64764E-1	-2.26458E-1	9.99987E-5	3.49674E-5	3.49678E-1
-2.77145E-1	-2.38851E-1	9.99986E-5	3.49726E-5	3.49731E-1
-2.90234E-1	-2.51473E-1	9.99984E-5	3.49485E-5	3.49491E-1
-3.03350E-1	-2.64089E-1	9.99985E-5	3.49188E-5	3.49193E-1
-3.15621E-1	-2.76753E-1	9.99987E-5	3.49242E-5	3.49247E-1
-3.28203E-1	-2.89372E-1	9.99986E-5	3.49368E-5	3.49373E-1
-3.41150E-1	-3.01811E-1	9.99985E-5	3.49364E-5	3.49369E-1
-3.53524E-1	-3.14173E-1	9.99985E-5	3.49329E-5	3.49334E-1
-3.65858E-1	-3.26586E-1	9.99985E-5	3.49271E-5	3.49276E-1
-3.78673E-1	-3.39014E-1	9.99986E-5	3.49366E-5	3.49371E-1
-3.91182E-1	-3.51454E-1	9.99985E-5	3.49236E-5	3.49241E-1
-4.03908E-1	-3.63803E-1	9.99984E-5	3.48806E-5	3.48811E-1
-4.16623E-1	-3.76121E-1	9.99985E-5	3.48804E-5	3.48809E-1
-4.29492E-1	-3.86723E-1	9.99986E-5	3.48763E-5	3.48768E-1
-4.42052E-1	-3.98273E-1	9.99986E-5	3.48939E-5	3.48944E-1
-4.54217E-1	-4.11991E-1	9.99986E-5	3.49123E-5	3.49128E-1
-4.67436E-1	-4.25567E-1	9.99986E-5	3.48606E-5	3.48611E-1
-4.80429E-1	-4.38640E-1	9.99986E-5	3.48170E-5	3.48175E-1
-4.92997E-1	-4.51031E-1	9.99986E-5	3.48257E-5	3.48262E-1
-5.05550E-1	-4.63307E-1	9.99985E-5	3.48611E-5	3.48616E-1
-5.18090E-1	-4.75385E-1	9.99985E-5	3.48459E-5	3.48464E-1
-5.30612E-1	-4.87434E-1	9.99984E-5	3.48130E-5	3.48135E-1
-5.43380E-1	-4.99505E-1	9.99985E-5	3.48586E-5	3.48591E-1
-5.56360E-1	-5.11633E-1	9.99986E-5	3.48603E-5	3.48608E-1
-5.69017E-1	-5.23734E-1	9.99985E-5	3.48438E-5	3.48444E-1
-5.81217E-1	-5.35866E-1	9.99985E-5	3.48694E-5	3.48699E-1
-5.93590E-1	-5.47978E-1	9.99986E-5	3.48756E-5	3.48761E-1
-6.06724E-1	-5.59995E-1	9.99986E-5	3.48730E-5	3.48734E-1
