T_VTI_(K)	T_sample_(K)	I_s	V_nv	R_nv
6.78374E+1	7.19262E+1	9.99986E-5	1.40014E-2	1.40016E+2
6.76996E+1	7.17779E+1	9.99986E-5	1.39909E-2	1.39911E+2
6.75601E+1	7.16323E+1	9.99985E-5	1.39809E-2	1.39811E+2
6.74206E+1	7.14852E+1	9.99986E-5	1.39686E-2	1.39688E+2
6.72847E+1	7.13392E+1	9.99986E-5	1.39572E-2	1.39574E+2
6.71480E+1	7.11952E+1	9.99986E-5	1.39480E-2	1.39482E+2
6.70098E+1	7.10507E+1	9.99985E-5	1.39373E-2	1.39375E+2
6.68726E+1	7.09035E+1	9.99985E-5	1.39227E-2	1.39229E+2
6.67358E+1	7.07553E+1	9.99986E-5	1.39141E-2	1.39143E+2
6.65980E+1	7.06101E+1	9.99987E-5	1.39028E-2	1.39030E+2
6.64586E+1	7.04634E+1	9.99987E-5	1.38887E-2	1.38889E+2
6.63190E+1	7.03149E+1	9.99987E-5	1.38793E-2	1.38795E+2
6.61810E+1	7.01683E+1	9.99986E-5	1.38690E-2	1.38692E+2
6.60426E+1	7.00235E+1	9.99986E-5	1.38583E-2	1.38585E+2
6.59030E+1	6.98769E+1	9.99986E-5	1.38483E-2	1.38485E+2
6.57635E+1	6.97254E+1	9.99986E-5	1.38358E-2	1.38360E+2
6.56233E+1	6.95759E+1	9.99986E-5	1.38239E-2	1.38241E+2
6.54826E+1	6.94303E+1	9.99986E-5	1.38127E-2	1.38129E+2
6.53437E+1	6.92836E+1	9.99986E-5	1.38025E-2	1.38027E+2
6.52059E+1	6.91379E+1	9.99986E-5	1.37934E-2	1.37936E+2
6.50683E+1	6.89922E+1	9.99986E-5	1.37839E-2	1.37841E+2
6.49318E+1	6.88472E+1	9.99985E-5	1.37736E-2	1.37738E+2
6.47938E+1	6.87031E+1	9.99986E-5	1.37619E-2	1.37621E+2
6.46550E+1	6.85542E+1	9.99987E-5	1.37500E-2	1.37502E+2
6.45164E+1	6.84030E+1	9.99987E-5	1.37380E-2	1.37382E+2
6.43782E+1	6.82555E+1	9.99987E-5	1.37276E-2	1.37278E+2
6.42390E+1	6.81100E+1	9.99985E-5	1.37182E-2	1.37184E+2
6.40976E+1	6.79612E+1	9.99986E-5	1.37060E-2	1.37062E+2
6.39563E+1	6.78094E+1	9.99986E-5	1.36949E-2	1.36951E+2
6.38157E+1	6.76614E+1	9.99985E-5	1.36851E-2	1.36853E+2
6.36750E+1	6.75158E+1	9.99986E-5	1.36750E-2	1.36752E+2
6.35335E+1	6.73661E+1	9.99985E-5	1.36586E-2	1.36588E+2
6.33944E+1	6.72152E+1	9.99985E-5	1.36418E-2	1.36420E+2
6.32560E+1	6.70672E+1	9.99986E-5	1.36315E-2	1.36316E+2
6.31167E+1	6.69217E+1	9.99986E-5	1.36212E-2	1.36213E+2
6.29762E+1	6.67718E+1	9.99986E-5	1.36088E-2	1.36090E+2
6.28354E+1	6.66205E+1	9.99986E-5	1.35974E-2	1.35976E+2
6.26949E+1	6.64723E+1	9.99987E-5	1.35887E-2	1.35889E+2
6.25541E+1	6.63247E+1	9.99986E-5	1.35783E-2	1.35785E+2
6.24152E+1	6.61754E+1	9.99986E-5	1.35655E-2	1.35657E+2
6.22741E+1	6.60224E+1	9.99987E-5	1.35549E-2	1.35551E+2
6.21317E+1	6.58713E+1	9.99986E-5	1.35458E-2	1.35460E+2
6.19906E+1	6.57231E+1	9.99986E-5	1.35351E-2	1.35353E+2
6.18482E+1	6.55721E+1	9.99986E-5	1.35217E-2	1.35219E+2
6.17049E+1	6.54207E+1	9.99986E-5	1.35117E-2	1.35119E+2
6.15618E+1	6.52714E+1	9.99986E-5	1.35035E-2	1.35037E+2
6.14202E+1	6.51252E+1	9.99986E-5	1.34932E-2	1.34934E+2
6.12816E+1	6.49801E+1	9.99987E-5	1.34815E-2	1.34817E+2
6.11429E+1	6.48301E+1	9.99987E-5	1.34698E-2	1.34700E+2
6.10037E+1	6.46787E+1	9.99986E-5	1.34596E-2	1.34597E+2
6.08633E+1	6.45285E+1	9.99986E-5	1.34498E-2	1.34500E+2
6.07227E+1	6.43819E+1	9.99987E-5	1.34390E-2	1.34392E+2
6.05831E+1	6.42344E+1	9.99987E-5	1.34271E-2	1.34273E+2
6.04428E+1	6.40807E+1	9.99987E-5	1.34153E-2	1.34155E+2
6.03015E+1	6.39276E+1	9.99985E-5	1.34055E-2	1.34057E+2
6.01594E+1	6.37770E+1	9.99985E-5	1.33954E-2	1.33956E+2
6.00185E+1	6.36276E+1	9.99986E-5	1.33837E-2	1.33839E+2
5.98765E+1	6.34781E+1	9.99987E-5	1.33744E-2	1.33746E+2
5.97340E+1	6.33291E+1	9.99987E-5	1.33640E-2	1.33642E+2
5.95912E+1	6.31783E+1	9.99986E-5	1.33510E-2	1.33512E+2
5.94478E+1	6.30249E+1	9.99986E-5	1.33401E-2	1.33403E+2
5.93053E+1	6.28714E+1	9.99986E-5	1.33318E-2	1.33320E+2
5.91637E+1	6.27214E+1	9.99986E-5	1.33218E-2	1.33220E+2
5.90220E+1	6.25707E+1	9.99985E-5	1.33087E-2	1.33089E+2
5.88807E+1	6.24173E+1	9.99986E-5	1.32968E-2	1.32970E+2
5.87372E+1	6.22627E+1	9.99986E-5	1.32866E-2	1.32868E+2
5.85917E+1	6.21076E+1	9.99986E-5	1.32762E-2	1.32764E+2
5.84487E+1	6.19564E+1	9.99986E-5	1.32662E-2	1.32664E+2
5.83060E+1	6.18065E+1	9.99987E-5	1.32563E-2	1.32565E+2
5.81623E+1	6.16504E+1	9.99986E-5	1.32446E-2	1.32448E+2
5.80166E+1	6.14918E+1	9.99986E-5	1.32335E-2	1.32337E+2
5.78710E+1	6.13386E+1	9.99986E-5	1.32231E-2	1.32233E+2
5.77238E+1	6.11848E+1	9.99986E-5	1.32130E-2	1.32132E+2
5.75759E+1	6.10321E+1	9.99986E-5	1.32031E-2	1.32033E+2
5.74303E+1	6.08830E+1	9.99986E-5	1.31927E-2	1.31929E+2
5.72854E+1	6.07335E+1	9.99986E-5	1.31813E-2	1.31815E+2
5.71420E+1	6.05792E+1	9.99986E-5	1.31691E-2	1.31693E+2
5.69996E+1	6.04213E+1	9.99986E-5	1.31582E-2	1.31584E+2
5.68551E+1	6.02660E+1	9.99986E-5	1.31483E-2	1.31485E+2
5.67071E+1	6.01100E+1	9.99986E-5	1.31381E-2	1.31383E+2
5.65595E+1	5.99535E+1	9.99985E-5	1.31264E-2	1.31266E+2
5.64145E+1	5.97976E+1	9.99985E-5	1.31146E-2	1.31148E+2
5.62666E+1	5.96365E+1	9.99986E-5	1.31040E-2	1.31042E+2
5.61177E+1	5.94763E+1	9.99985E-5	1.30938E-2	1.30940E+2
5.59695E+1	5.93243E+1	9.99986E-5	1.30834E-2	1.30836E+2
5.58215E+1	5.91740E+1	9.99986E-5	1.30732E-2	1.30734E+2
5.56738E+1	5.90209E+1	9.99986E-5	1.30628E-2	1.30630E+2
5.55256E+1	5.88658E+1	9.99986E-5	1.30505E-2	1.30507E+2
5.53779E+1	5.87080E+1	9.99986E-5	1.30388E-2	1.30390E+2
5.52306E+1	5.85506E+1	9.99986E-5	1.30289E-2	1.30291E+2
5.50842E+1	5.83965E+1	9.99986E-5	1.30193E-2	1.30195E+2
5.49392E+1	5.82437E+1	9.99986E-5	1.30093E-2	1.30095E+2
5.47941E+1	5.80874E+1	9.99986E-5	1.29971E-2	1.29973E+2
5.46464E+1	5.79263E+1	9.99986E-5	1.29854E-2	1.29856E+2
5.44971E+1	5.77672E+1	9.99986E-5	1.29757E-2	1.29758E+2
5.43483E+1	5.76090E+1	9.99986E-5	1.29649E-2	1.29651E+2
5.41993E+1	5.74490E+1	9.99987E-5	1.29541E-2	1.29542E+2
5.40488E+1	5.72920E+1	9.99986E-5	1.29434E-2	1.29436E+2
5.38977E+1	5.71358E+1	9.99985E-5	1.29327E-2	1.29329E+2
5.37478E+1	5.69768E+1	9.99985E-5	1.29213E-2	1.29214E+2
5.35962E+1	5.68173E+1	9.99987E-5	1.29095E-2	1.29097E+2
5.34424E+1	5.66586E+1	9.99987E-5	1.29064E-2	1.29066E+2
5.32907E+1	5.64992E+1	9.99986E-5	1.29019E-2	1.29021E+2
5.31419E+1	5.63407E+1	9.99986E-5	1.28902E-2	1.28904E+2
5.29935E+1	5.61847E+1	9.99986E-5	1.28805E-2	1.28807E+2
5.28440E+1	5.60252E+1	9.99986E-5	1.28690E-2	1.28691E+2
5.26935E+1	5.58605E+1	9.99986E-5	1.28561E-2	1.28562E+2
5.25423E+1	5.56980E+1	9.99986E-5	1.28466E-2	1.28468E+2
5.23900E+1	5.55370E+1	9.99986E-5	1.28370E-2	1.28372E+2
5.22357E+1	5.53757E+1	9.99986E-5	1.28248E-2	1.28250E+2
5.20825E+1	5.52144E+1	9.99985E-5	1.28140E-2	1.28142E+2
5.19290E+1	5.50532E+1	9.99985E-5	1.28038E-2	1.28040E+2
5.17738E+1	5.48944E+1	9.99987E-5	1.27936E-2	1.27938E+2
5.16200E+1	5.47350E+1	9.99986E-5	1.27833E-2	1.27835E+2
5.14654E+1	5.45736E+1	9.99986E-5	1.27715E-2	1.27717E+2
5.13116E+1	5.44113E+1	9.99986E-5	1.27598E-2	1.27600E+2
5.11611E+1	5.42500E+1	9.99986E-5	1.27494E-2	1.27496E+2
5.10102E+1	5.40879E+1	9.99986E-5	1.27387E-2	1.27389E+2
5.08586E+1	5.39240E+1	9.99986E-5	1.27280E-2	1.27281E+2
5.07060E+1	5.37578E+1	9.99986E-5	1.27160E-2	1.27162E+2
5.05509E+1	5.35908E+1	9.99986E-5	1.27045E-2	1.27047E+2
5.03952E+1	5.34254E+1	9.99987E-5	1.26945E-2	1.26946E+2
5.02395E+1	5.32637E+1	9.99986E-5	1.26838E-2	1.26840E+2
5.00825E+1	5.31006E+1	9.99986E-5	1.26726E-2	1.26728E+2
4.99252E+1	5.29335E+1	9.99986E-5	1.26605E-2	1.26607E+2
4.97661E+1	5.27704E+1	9.99986E-5	1.26505E-2	1.26507E+2
4.96077E+1	5.26076E+1	9.99986E-5	1.26404E-2	1.26406E+2
4.94528E+1	5.24432E+1	9.99986E-5	1.26289E-2	1.26291E+2
4.92986E+1	5.22768E+1	9.99986E-5	1.26182E-2	1.26184E+2
4.91432E+1	5.21100E+1	9.99986E-5	1.26069E-2	1.26071E+2
4.89866E+1	5.19432E+1	9.99986E-5	1.25963E-2	1.25965E+2
4.88293E+1	5.17696E+1	9.99987E-5	1.25853E-2	1.25855E+2
4.86714E+1	5.15950E+1	9.99987E-5	1.25734E-2	1.25736E+2
4.85101E+1	5.14258E+1	9.99985E-5	1.25635E-2	1.25637E+2
4.83497E+1	5.12612E+1	9.99985E-5	1.25528E-2	1.25530E+2
4.81919E+1	5.10958E+1	9.99986E-5	1.25403E-2	1.25405E+2
4.80303E+1	5.09257E+1	9.99986E-5	1.25293E-2	1.25295E+2
4.78672E+1	5.07555E+1	9.99986E-5	1.25192E-2	1.25194E+2
4.77072E+1	5.05859E+1	9.99986E-5	1.25082E-2	1.25084E+2
4.75494E+1	5.04201E+1	9.99986E-5	1.24969E-2	1.24971E+2
4.73910E+1	5.02513E+1	9.99985E-5	1.24861E-2	1.24863E+2
4.72312E+1	5.00739E+1	9.99985E-5	1.24747E-2	1.24749E+2
4.70691E+1	4.98967E+1	9.99986E-5	1.24631E-2	1.24633E+2
4.69058E+1	4.97226E+1	9.99985E-5	1.24519E-2	1.24521E+2
4.67432E+1	4.95533E+1	9.99986E-5	1.24404E-2	1.24406E+2
4.65782E+1	4.93770E+1	9.99986E-5	1.24293E-2	1.24295E+2
4.64108E+1	4.91960E+1	9.99986E-5	1.24181E-2	1.24183E+2
4.62435E+1	4.90251E+1	9.99986E-5	1.24064E-2	1.24066E+2
4.60769E+1	4.88569E+1	9.99985E-5	1.23952E-2	1.23954E+2
4.59136E+1	4.86849E+1	9.99985E-5	1.23851E-2	1.23853E+2
4.57527E+1	4.85071E+1	9.99986E-5	1.23737E-2	1.23739E+2
4.55897E+1	4.83259E+1	9.99986E-5	1.23621E-2	1.23623E+2
4.54253E+1	4.81485E+1	9.99987E-5	1.23505E-2	1.23507E+2
4.52599E+1	4.79736E+1	9.99986E-5	1.23396E-2	1.23397E+2
4.50946E+1	4.77988E+1	9.99986E-5	1.23287E-2	1.23289E+2
4.49285E+1	4.76181E+1	9.99986E-5	1.23175E-2	1.23177E+2
4.47597E+1	4.74352E+1	9.99985E-5	1.23058E-2	1.23059E+2
4.45877E+1	4.72557E+1	9.99986E-5	1.22935E-2	1.22936E+2
4.44153E+1	4.70788E+1	9.99986E-5	1.22829E-2	1.22830E+2
4.42461E+1	4.69040E+1	9.99985E-5	1.22721E-2	1.22723E+2
4.40776E+1	4.67196E+1	9.99986E-5	1.22600E-2	1.22602E+2
4.39090E+1	4.65328E+1	9.99987E-5	1.22478E-2	1.22479E+2
4.37387E+1	4.63536E+1	9.99986E-5	1.22367E-2	1.22369E+2
4.35691E+1	4.61713E+1	9.99986E-5	1.22256E-2	1.22258E+2
4.33984E+1	4.59850E+1	9.99986E-5	1.22141E-2	1.22143E+2
4.32268E+1	4.58049E+1	9.99986E-5	1.22031E-2	1.22033E+2
4.30559E+1	4.56287E+1	9.99986E-5	1.21918E-2	1.21919E+2
4.28821E+1	4.54400E+1	9.99986E-5	1.21808E-2	1.21810E+2
4.27053E+1	4.52470E+1	9.99985E-5	1.21688E-2	1.21690E+2
4.25267E+1	4.50631E+1	9.99984E-5	1.21554E-2	1.21556E+2
4.23491E+1	4.48812E+1	9.99986E-5	1.21435E-2	1.21437E+2
4.21747E+1	4.46912E+1	9.99986E-5	1.21334E-2	1.21336E+2
4.20015E+1	4.44943E+1	9.99985E-5	1.21224E-2	1.21226E+2
4.18245E+1	4.43001E+1	9.99985E-5	1.21095E-2	1.21097E+2
4.16474E+1	4.41188E+1	9.99986E-5	1.20977E-2	1.20979E+2
4.14716E+1	4.39414E+1	9.99986E-5	1.20857E-2	1.20859E+2
4.12957E+1	4.37553E+1	9.99986E-5	1.20749E-2	1.20751E+2
4.11185E+1	4.35589E+1	9.99986E-5	1.20647E-2	1.20648E+2
4.09361E+1	4.33654E+1	9.99986E-5	1.20515E-2	1.20517E+2
4.07538E+1	4.31813E+1	9.99986E-5	1.20390E-2	1.20392E+2
4.05763E+1	4.29954E+1	9.99985E-5	1.20279E-2	1.20281E+2
4.04008E+1	4.27981E+1	9.99987E-5	1.20172E-2	1.20174E+2
4.02227E+1	4.25944E+1	9.99986E-5	1.20058E-2	1.20060E+2
4.00416E+1	4.23963E+1	9.99986E-5	1.19928E-2	1.19930E+2
3.98604E+1	4.22082E+1	9.99986E-5	1.19800E-2	1.19802E+2
3.96787E+1	4.20203E+1	9.99986E-5	1.19692E-2	1.19694E+2
3.94953E+1	4.18210E+1	9.99986E-5	1.19588E-2	1.19590E+2
3.93086E+1	4.16122E+1	9.99987E-5	1.19471E-2	1.19472E+2
3.91194E+1	4.14108E+1	9.99987E-5	1.19339E-2	1.19340E+2
3.89304E+1	4.12160E+1	9.99986E-5	1.19213E-2	1.19215E+2
3.87441E+1	4.10102E+1	9.99985E-5	1.19087E-2	1.19088E+2
3.85584E+1	4.08003E+1	9.99986E-5	1.18945E-2	1.18946E+2
3.83707E+1	4.06011E+1	9.99986E-5	1.18813E-2	1.18815E+2
3.81825E+1	4.04030E+1	9.99986E-5	1.18696E-2	1.18698E+2
3.79924E+1	4.01926E+1	9.99987E-5	1.18585E-2	1.18587E+2
3.77979E+1	3.99801E+1	9.99986E-5	1.18453E-2	1.18455E+2
3.76019E+1	3.97781E+1	9.99986E-5	1.18318E-2	1.18319E+2
3.74064E+1	3.95741E+1	9.99987E-5	1.18200E-2	1.18202E+2
3.72116E+1	3.93603E+1	9.99987E-5	1.18071E-2	1.18073E+2
3.70174E+1	3.91514E+1	9.99986E-5	1.17940E-2	1.17941E+2
3.68241E+1	3.89498E+1	9.99986E-5	1.17818E-2	1.17820E+2
3.66310E+1	3.87374E+1	9.99987E-5	1.17697E-2	1.17698E+2
3.64343E+1	3.85197E+1	9.99987E-5	1.17568E-2	1.17569E+2
3.62335E+1	3.83146E+1	9.99986E-5	1.17437E-2	1.17439E+2
3.60345E+1	3.81054E+1	9.99986E-5	1.17311E-2	1.17312E+2
3.58366E+1	3.78872E+1	9.99986E-5	1.17185E-2	1.17187E+2
3.56353E+1	3.76771E+1	9.99986E-5	1.17058E-2	1.17060E+2
3.54351E+1	3.74590E+1	9.99986E-5	1.16929E-2	1.16931E+2
3.52368E+1	3.72350E+1	9.99986E-5	1.16800E-2	1.16802E+2
3.50352E+1	3.70218E+1	9.99986E-5	1.16669E-2	1.16671E+2
3.48300E+1	3.68042E+1	9.99986E-5	1.16536E-2	1.16537E+2
3.46235E+1	3.65779E+1	9.99986E-5	1.16403E-2	1.16405E+2
3.44135E+1	3.63568E+1	9.99987E-5	1.16276E-2	1.16277E+2
3.42030E+1	3.61384E+1	9.99986E-5	1.16147E-2	1.16148E+2
3.39951E+1	3.59134E+1	9.99986E-5	1.16012E-2	1.16014E+2
3.37882E+1	3.56899E+1	9.99986E-5	1.15876E-2	1.15878E+2
3.35811E+1	3.54683E+1	9.99986E-5	1.15746E-2	1.15747E+2
3.33734E+1	3.52399E+1	9.99986E-5	1.15611E-2	1.15613E+2
3.31620E+1	3.50131E+1	9.99986E-5	1.15475E-2	1.15476E+2
3.29493E+1	3.47916E+1	9.99986E-5	1.15352E-2	1.15354E+2
3.27360E+1	3.45573E+1	9.99986E-5	1.15221E-2	1.15223E+2
3.25170E+1	3.43192E+1	9.99986E-5	1.15082E-2	1.15084E+2
3.22992E+1	3.40896E+1	9.99986E-5	1.14943E-2	1.14945E+2
3.20839E+1	3.38546E+1	9.99986E-5	1.14807E-2	1.14808E+2
3.18657E+1	3.36186E+1	9.99986E-5	1.14668E-2	1.14670E+2
3.16466E+1	3.33865E+1	9.99985E-5	1.14531E-2	1.14532E+2
3.14254E+1	3.31484E+1	9.99986E-5	1.14401E-2	1.14402E+2
3.11997E+1	3.29073E+1	9.99986E-5	1.14264E-2	1.14265E+2
3.09737E+1	3.26640E+1	9.99985E-5	1.14123E-2	1.14125E+2
3.07476E+1	3.24200E+1	9.99985E-5	1.13981E-2	1.13983E+2
3.05223E+1	3.21817E+1	9.99986E-5	1.13847E-2	1.13849E+2
3.02955E+1	3.19351E+1	9.99986E-5	1.13706E-2	1.13707E+2
3.00630E+1	3.16830E+1	9.99987E-5	1.13563E-2	1.13564E+2
2.98305E+1	3.14381E+1	9.99986E-5	1.13428E-2	1.13430E+2
2.95979E+1	3.11884E+1	9.99986E-5	1.13286E-2	1.13288E+2
2.93663E+1	3.09435E+1	9.99986E-5	1.13144E-2	1.13145E+2
2.91350E+1	3.06971E+1	9.99986E-5	1.13010E-2	1.13012E+2
2.89032E+1	3.04446E+1	9.99986E-5	1.12867E-2	1.12869E+2
2.86677E+1	3.01931E+1	9.99987E-5	1.12728E-2	1.12730E+2
2.84300E+1	2.99350E+1	9.99987E-5	1.12589E-2	1.12591E+2
2.81900E+1	2.96744E+1	9.99986E-5	1.12440E-2	1.12442E+2
2.79484E+1	2.94166E+1	9.99986E-5	1.12291E-2	1.12292E+2
2.77067E+1	2.91553E+1	9.99986E-5	1.12149E-2	1.12151E+2
2.74594E+1	2.88895E+1	9.99986E-5	1.12012E-2	1.12013E+2
2.72118E+1	2.86224E+1	9.99986E-5	1.11870E-2	1.11872E+2
2.69635E+1	2.83564E+1	9.99986E-5	1.11729E-2	1.11730E+2
2.67143E+1	2.80922E+1	9.99986E-5	1.11584E-2	1.11586E+2
2.64662E+1	2.78255E+1	9.99986E-5	1.11436E-2	1.11437E+2
2.62205E+1	2.75576E+1	9.99985E-5	1.11291E-2	1.11293E+2
2.59718E+1	2.72864E+1	9.99986E-5	1.11154E-2	1.11156E+2
2.57192E+1	2.70159E+1	9.99986E-5	1.11015E-2	1.11017E+2
2.54643E+1	2.67408E+1	9.99986E-5	1.10873E-2	1.10874E+2
2.52067E+1	2.64656E+1	9.99986E-5	1.10726E-2	1.10728E+2
2.49516E+1	2.61909E+1	9.99986E-5	1.10584E-2	1.10586E+2
2.46954E+1	2.59093E+1	9.99985E-5	1.10442E-2	1.10443E+2
2.44353E+1	2.56268E+1	9.99986E-5	1.10291E-2	1.10293E+2
2.41715E+1	2.53436E+1	9.99986E-5	1.10155E-2	1.10157E+2
2.39061E+1	2.50638E+1	9.99985E-5	1.10015E-2	1.10017E+2
2.36475E+1	2.47844E+1	9.99985E-5	1.09870E-2	1.09872E+2
2.33858E+1	2.44952E+1	9.99986E-5	1.09732E-2	1.09734E+2
2.31218E+1	2.42074E+1	9.99986E-5	1.09587E-2	1.09589E+2
2.28561E+1	2.39225E+1	9.99986E-5	1.09441E-2	1.09443E+2
2.25885E+1	2.36364E+1	9.99986E-5	1.09307E-2	1.09308E+2
2.23228E+1	2.33461E+1	9.99986E-5	1.09171E-2	1.09172E+2
2.20581E+1	2.30548E+1	9.99986E-5	1.09029E-2	1.09031E+2
2.17927E+1	2.27674E+1	9.99986E-5	1.08894E-2	1.08896E+2
2.15231E+1	2.24815E+1	9.99986E-5	1.08754E-2	1.08756E+2
2.12562E+1	2.21909E+1	9.99986E-5	1.08617E-2	1.08618E+2
2.09871E+1	2.18913E+1	9.99986E-5	1.08487E-2	1.08489E+2
2.07167E+1	2.15980E+1	9.99986E-5	1.08353E-2	1.08355E+2
2.04454E+1	2.13107E+1	9.99986E-5	1.08219E-2	1.08220E+2
2.01761E+1	2.10213E+1	9.99987E-5	1.08089E-2	1.08091E+2
1.99089E+1	2.07263E+1	9.99987E-5	1.07955E-2	1.07957E+2
1.96417E+1	2.04343E+1	9.99986E-5	1.07819E-2	1.07820E+2
1.93789E+1	2.01501E+1	9.99985E-5	1.07690E-2	1.07692E+2
1.91143E+1	1.98608E+1	9.99985E-5	1.07567E-2	1.07568E+2
1.88465E+1	1.95709E+1	9.99985E-5	1.07440E-2	1.07442E+2
1.85844E+1	1.92881E+1	9.99986E-5	1.07314E-2	1.07315E+2
1.83241E+1	1.90022E+1	9.99986E-5	1.07195E-2	1.07196E+2
1.80614E+1	1.87201E+1	9.99986E-5	1.07075E-2	1.07076E+2
1.78066E+1	1.84440E+1	9.99986E-5	1.06965E-2	1.06966E+2
1.75493E+1	1.81601E+1	9.99986E-5	1.06847E-2	1.06848E+2
1.72919E+1	1.78823E+1	9.99987E-5	1.06726E-2	1.06728E+2
1.70420E+1	1.76105E+1	9.99986E-5	1.06615E-2	1.06616E+2
1.67933E+1	1.73431E+1	9.99986E-5	1.06508E-2	1.06510E+2
1.65484E+1	1.70761E+1	9.99986E-5	1.06407E-2	1.06409E+2
1.63061E+1	1.68118E+1	9.99986E-5	1.06304E-2	1.06306E+2
1.60672E+1	1.65556E+1	9.99986E-5	1.06200E-2	1.06201E+2
1.58292E+1	1.62979E+1	9.99986E-5	1.06101E-2	1.06103E+2
1.55953E+1	1.60436E+1	9.99986E-5	1.06010E-2	1.06011E+2
1.53659E+1	1.57921E+1	9.99986E-5	1.05914E-2	1.05915E+2
1.51403E+1	1.55471E+1	9.99985E-5	1.05822E-2	1.05823E+2
1.49198E+1	1.53121E+1	9.99986E-5	1.05737E-2	1.05738E+2
1.47123E+1	1.50892E+1	9.99986E-5	1.05659E-2	1.05660E+2
1.45126E+1	1.48713E+1	9.99986E-5	1.05586E-2	1.05588E+2
1.43140E+1	1.46567E+1	9.99986E-5	1.05515E-2	1.05516E+2
1.41235E+1	1.44500E+1	9.99986E-5	1.05440E-2	1.05441E+2
1.39390E+1	1.42497E+1	9.99985E-5	1.05369E-2	1.05371E+2
1.37584E+1	1.40559E+1	9.99986E-5	1.05304E-2	1.05305E+2
1.35863E+1	1.38715E+1	9.99986E-5	1.05240E-2	1.05242E+2
1.34172E+1	1.36849E+1	9.99986E-5	1.05181E-2	1.05182E+2
1.32517E+1	1.35034E+1	9.99986E-5	1.05127E-2	1.05129E+2
1.30970E+1	1.33399E+1	9.99986E-5	1.05076E-2	1.05077E+2
1.29520E+1	1.31854E+1	9.99986E-5	1.05023E-2	1.05024E+2
1.28090E+1	1.30295E+1	9.99985E-5	1.04974E-2	1.04975E+2
1.26707E+1	1.28807E+1	9.99986E-5	1.04929E-2	1.04931E+2
1.25445E+1	1.27458E+1	9.99986E-5	1.04886E-2	1.04887E+2
1.24166E+1	1.26083E+1	9.99986E-5	1.04838E-2	1.04840E+2
1.22898E+1	1.24740E+1	9.99986E-5	1.04800E-2	1.04801E+2
1.21718E+1	1.23506E+1	9.99986E-5	1.04761E-2	1.04763E+2
1.20679E+1	1.22427E+1	9.99986E-5	1.04728E-2	1.04730E+2
1.19748E+1	1.21442E+1	9.99985E-5	1.04699E-2	1.04700E+2
1.18846E+1	1.20469E+1	9.99985E-5	1.04669E-2	1.04671E+2
1.17953E+1	1.19507E+1	9.99986E-5	1.04642E-2	1.04643E+2
1.17131E+1	1.18635E+1	9.99986E-5	1.04618E-2	1.04620E+2
1.16316E+1	1.17781E+1	9.99986E-5	1.04594E-2	1.04596E+2
1.15547E+1	1.16978E+1	9.99986E-5	1.04571E-2	1.04572E+2
1.14854E+1	1.16248E+1	9.99986E-5	1.04549E-2	1.04550E+2
1.14215E+1	1.15561E+1	9.99985E-5	1.04528E-2	1.04530E+2
1.13572E+1	1.14869E+1	9.99986E-5	1.04509E-2	1.04511E+2
1.12956E+1	1.14223E+1	9.99986E-5	1.04494E-2	1.04495E+2
1.12405E+1	1.13637E+1	9.99985E-5	1.04476E-2	1.04477E+2
1.11776E+1	1.12992E+1	9.99986E-5	1.04457E-2	1.04458E+2
1.11210E+1	1.12425E+1	9.99986E-5	1.04441E-2	1.04442E+2
1.10722E+1	1.11918E+1	9.99986E-5	1.04426E-2	1.04428E+2
1.10249E+1	1.11413E+1	9.99986E-5	1.04414E-2	1.04415E+2
1.09816E+1	1.10932E+1	9.99986E-5	1.04401E-2	1.04402E+2
1.09460E+1	1.10555E+1	9.99986E-5	1.04392E-2	1.04394E+2
1.09141E+1	1.10226E+1	9.99986E-5	1.04384E-2	1.04386E+2
1.08841E+1	1.09914E+1	9.99986E-5	1.04375E-2	1.04376E+2
1.08536E+1	1.09590E+1	9.99986E-5	1.04365E-2	1.04367E+2
1.08204E+1	1.09235E+1	9.99986E-5	1.04354E-2	1.04356E+2
1.07894E+1	1.08911E+1	9.99986E-5	1.04346E-2	1.04348E+2
1.07653E+1	1.08666E+1	9.99985E-5	1.04342E-2	1.04343E+2
1.07394E+1	1.08382E+1	9.99986E-5	1.04334E-2	1.04335E+2
1.07140E+1	1.08114E+1	9.99986E-5	1.04325E-2	1.04327E+2
1.06913E+1	1.07883E+1	9.99986E-5	1.04320E-2	1.04322E+2
1.06750E+1	1.07717E+1	9.99987E-5	1.04316E-2	1.04317E+2
1.06630E+1	1.07600E+1	9.99986E-5	1.04312E-2	1.04313E+2
1.06493E+1	1.07469E+1	9.99986E-5	1.04307E-2	1.04309E+2
1.06332E+1	1.07314E+1	9.99986E-5	1.04304E-2	1.04305E+2
1.06204E+1	1.07180E+1	9.99986E-5	1.04303E-2	1.04304E+2
1.06126E+1	1.07098E+1	9.99986E-5	1.04303E-2	1.04305E+2
1.06068E+1	1.07043E+1	9.99985E-5	1.04300E-2	1.04302E+2
1.06007E+1	1.06973E+1	9.99986E-5	1.04297E-2	1.04298E+2
1.05949E+1	1.06918E+1	9.99986E-5	1.04295E-2	1.04297E+2
1.05916E+1	1.06895E+1	9.99986E-5	1.04296E-2	1.04298E+2
