T_VTI_(K)	T_sample_(K)	I_s	V_nv	R_nv
1.83186E+2	1.92550E+2	9.99976E-6	2.23590E-3	2.23595E+2
1.83048E+2	1.92404E+2	9.99976E-6	2.23505E-3	2.23510E+2
1.82912E+2	1.92261E+2	9.99977E-6	2.23420E-3	2.23425E+2
1.82772E+2	1.92116E+2	9.99976E-6	2.23342E-3	2.23347E+2
1.82632E+2	1.91971E+2	9.99976E-6	2.23260E-3	2.23265E+2
1.82493E+2	1.91828E+2	9.99975E-6	2.23173E-3	2.23179E+2
1.82353E+2	1.91681E+2	9.99976E-6	2.23086E-3	2.23092E+2
1.82213E+2	1.91534E+2	9.99977E-6	2.23005E-3	2.23010E+2
1.82075E+2	1.91391E+2	9.99977E-6	2.22928E-3	2.22933E+2
1.81938E+2	1.91251E+2	9.99976E-6	2.22841E-3	2.22846E+2
1.81801E+2	1.91109E+2	9.99976E-6	2.22750E-3	2.22755E+2
1.81665E+2	1.90965E+2	9.99977E-6	2.22666E-3	2.22671E+2
1.81529E+2	1.90824E+2	9.99977E-6	2.22583E-3	2.22588E+2
1.81393E+2	1.90681E+2	9.99977E-6	2.22503E-3	2.22509E+2
1.81256E+2	1.90541E+2	9.99977E-6	2.22429E-3	2.22435E+2
1.81120E+2	1.90403E+2	9.99976E-6	2.22346E-3	2.22352E+2
1.80985E+2	1.90264E+2	9.99975E-6	2.22265E-3	2.22270E+2
1.80849E+2	1.90123E+2	9.99976E-6	2.22183E-3	2.22188E+2
1.80711E+2	1.89981E+2	9.99976E-6	2.22096E-3	2.22101E+2
1.80575E+2	1.89840E+2	9.99976E-6	2.22019E-3	2.22025E+2
1.80439E+2	1.89699E+2	9.99977E-6	2.21942E-3	2.21947E+2
1.80302E+2	1.89557E+2	9.99977E-6	2.21859E-3	2.21864E+2
1.80167E+2	1.89418E+2	9.99976E-6	2.21777E-3	2.21783E+2
1.80031E+2	1.89280E+2	9.99975E-6	2.21696E-3	2.21702E+2
1.79895E+2	1.89138E+2	9.99976E-6	2.21615E-3	2.21620E+2
1.79758E+2	1.88996E+2	9.99976E-6	2.21529E-3	2.21535E+2
1.79622E+2	1.88854E+2	9.99976E-6	2.21446E-3	2.21451E+2
1.79488E+2	1.88713E+2	9.99976E-6	2.21368E-3	2.21373E+2
1.79352E+2	1.88573E+2	9.99976E-6	2.21286E-3	2.21291E+2
1.79216E+2	1.88431E+2	9.99976E-6	2.21208E-3	2.21214E+2
1.79082E+2	1.88292E+2	9.99975E-6	2.21131E-3	2.21137E+2
1.78946E+2	1.88152E+2	9.99976E-6	2.21050E-3	2.21055E+2
1.78809E+2	1.88011E+2	9.99976E-6	2.20967E-3	2.20972E+2
1.78673E+2	1.87869E+2	9.99976E-6	2.20885E-3	2.20890E+2
1.78538E+2	1.87729E+2	9.99976E-6	2.20807E-3	2.20812E+2
1.78404E+2	1.87590E+2	9.99976E-6	2.20725E-3	2.20730E+2
1.78268E+2	1.87449E+2	9.99976E-6	2.20640E-3	2.20645E+2
1.78133E+2	1.87308E+2	9.99975E-6	2.20563E-3	2.20569E+2
1.77999E+2	1.87169E+2	9.99975E-6	2.20491E-3	2.20496E+2
1.77863E+2	1.87031E+2	9.99976E-6	2.20412E-3	2.20417E+2
1.77729E+2	1.86892E+2	9.99975E-6	2.20327E-3	2.20332E+2
1.77593E+2	1.86751E+2	9.99975E-6	2.20247E-3	2.20252E+2
1.77459E+2	1.86610E+2	9.99976E-6	2.20163E-3	2.20168E+2
1.77325E+2	1.86470E+2	9.99976E-6	2.20076E-3	2.20082E+2
1.77189E+2	1.86331E+2	9.99975E-6	2.19998E-3	2.20003E+2
1.77055E+2	1.86193E+2	9.99976E-6	2.19916E-3	2.19921E+2
1.76924E+2	1.86056E+2	9.99976E-6	2.19836E-3	2.19841E+2
1.76792E+2	1.85916E+2	9.99976E-6	2.19755E-3	2.19760E+2
1.76661E+2	1.85778E+2	9.99977E-6	2.19668E-3	2.19673E+2
1.76531E+2	1.85641E+2	9.99977E-6	2.19586E-3	2.19591E+2
1.76398E+2	1.85501E+2	9.99976E-6	2.19504E-3	2.19509E+2
1.76268E+2	1.85363E+2	9.99976E-6	2.19426E-3	2.19432E+2
1.76136E+2	1.85224E+2	9.99977E-6	2.19346E-3	2.19351E+2
1.76004E+2	1.85086E+2	9.99977E-6	2.19261E-3	2.19266E+2
1.75874E+2	1.84950E+2	9.99976E-6	2.19184E-3	2.19189E+2
1.75743E+2	1.84813E+2	9.99976E-6	2.19110E-3	2.19116E+2
1.75611E+2	1.84675E+2	9.99976E-6	2.19037E-3	2.19042E+2
1.75480E+2	1.84539E+2	9.99977E-6	2.18954E-3	2.18959E+2
1.75348E+2	1.84401E+2	9.99976E-6	2.18868E-3	2.18873E+2
1.75216E+2	1.84263E+2	9.99975E-6	2.18785E-3	2.18791E+2
1.75085E+2	1.84125E+2	9.99975E-6	2.18707E-3	2.18713E+2
1.74953E+2	1.83986E+2	9.99976E-6	2.18620E-3	2.18625E+2
1.74822E+2	1.83849E+2	9.99976E-6	2.18533E-3	2.18538E+2
1.74691E+2	1.83709E+2	9.99976E-6	2.18448E-3	2.18453E+2
1.74558E+2	1.83568E+2	9.99976E-6	2.18364E-3	2.18369E+2
1.74426E+2	1.83428E+2	9.99977E-6	2.18283E-3	2.18288E+2
1.74295E+2	1.83288E+2	9.99977E-6	2.18205E-3	2.18210E+2
1.74164E+2	1.83152E+2	9.99977E-6	2.18130E-3	2.18135E+2
1.74032E+2	1.83015E+2	9.99976E-6	2.18048E-3	2.18053E+2
1.73900E+2	1.82876E+2	9.99977E-6	2.17960E-3	2.17966E+2
1.73768E+2	1.82736E+2	9.99976E-6	2.17878E-3	2.17884E+2
1.73634E+2	1.82597E+2	9.99975E-6	2.17801E-3	2.17806E+2
1.73504E+2	1.82458E+2	9.99976E-6	2.17719E-3	2.17724E+2
1.73372E+2	1.82318E+2	9.99977E-6	2.17632E-3	2.17637E+2
1.73239E+2	1.82179E+2	9.99976E-6	2.17553E-3	2.17558E+2
1.73108E+2	1.82041E+2	9.99976E-6	2.17477E-3	2.17483E+2
1.72975E+2	1.81903E+2	9.99976E-6	2.17396E-3	2.17401E+2
1.72842E+2	1.81766E+2	9.99976E-6	2.17313E-3	2.17318E+2
1.72709E+2	1.81626E+2	9.99975E-6	2.17226E-3	2.17231E+2
1.72577E+2	1.81486E+2	9.99976E-6	2.17136E-3	2.17141E+2
1.72444E+2	1.81346E+2	9.99976E-6	2.17051E-3	2.17057E+2
1.72310E+2	1.81208E+2	9.99976E-6	2.16976E-3	2.16981E+2
1.72178E+2	1.81074E+2	9.99976E-6	2.16901E-3	2.16906E+2
1.72047E+2	1.80942E+2	9.99976E-6	2.16824E-3	2.16829E+2
1.71916E+2	1.80807E+2	9.99976E-6	2.16745E-3	2.16750E+2
1.71786E+2	1.80674E+2	9.99977E-6	2.16664E-3	2.16669E+2
1.71658E+2	1.80541E+2	9.99977E-6	2.16583E-3	2.16588E+2
1.71528E+2	1.80406E+2	9.99977E-6	2.16503E-3	2.16508E+2
1.71398E+2	1.80268E+2	9.99977E-6	2.16413E-3	2.16418E+2
1.71269E+2	1.80131E+2	9.99978E-6	2.16322E-3	2.16327E+2
1.71139E+2	1.79992E+2	9.99977E-6	2.16239E-3	2.16244E+2
1.71009E+2	1.79852E+2	9.99976E-6	2.16155E-3	2.16160E+2
1.70881E+2	1.79715E+2	9.99975E-6	2.16075E-3	2.16080E+2
1.70750E+2	1.79578E+2	9.99975E-6	2.15997E-3	2.16002E+2
1.70620E+2	1.79440E+2	9.99976E-6	2.15914E-3	2.15919E+2
1.70490E+2	1.79304E+2	9.99977E-6	2.15834E-3	2.15839E+2
1.70360E+2	1.79170E+2	9.99977E-6	2.15757E-3	2.15762E+2
1.70230E+2	1.79034E+2	9.99977E-6	2.15671E-3	2.15676E+2
1.70100E+2	1.78897E+2	9.99976E-6	2.15584E-3	2.15589E+2
1.69969E+2	1.78760E+2	9.99976E-6	2.15501E-3	2.15506E+2
1.69839E+2	1.78624E+2	9.99977E-6	2.15418E-3	2.15423E+2
1.69708E+2	1.78486E+2	9.99976E-6	2.15337E-3	2.15342E+2
1.69577E+2	1.78347E+2	9.99976E-6	2.15251E-3	2.15256E+2
1.69448E+2	1.78211E+2	9.99977E-6	2.15163E-3	2.15168E+2
1.69316E+2	1.78071E+2	9.99976E-6	2.15081E-3	2.15086E+2
1.69184E+2	1.77933E+2	9.99977E-6	2.15002E-3	2.15007E+2
1.69053E+2	1.77796E+2	9.99977E-6	2.14927E-3	2.14932E+2
1.68921E+2	1.77660E+2	9.99975E-6	2.14851E-3	2.14856E+2
1.68791E+2	1.77525E+2	9.99975E-6	2.14766E-3	2.14771E+2
1.68660E+2	1.77388E+2	9.99976E-6	2.14680E-3	2.14685E+2
1.68527E+2	1.77251E+2	9.99976E-6	2.14600E-3	2.14605E+2
1.68397E+2	1.77114E+2	9.99975E-6	2.14520E-3	2.14525E+2
1.68265E+2	1.76978E+2	9.99976E-6	2.14443E-3	2.14448E+2
1.68135E+2	1.76844E+2	9.99977E-6	2.14364E-3	2.14369E+2
1.68004E+2	1.76709E+2	9.99976E-6	2.14282E-3	2.14287E+2
1.67874E+2	1.76574E+2	9.99976E-6	2.14197E-3	2.14202E+2
1.67743E+2	1.76439E+2	9.99976E-6	2.14109E-3	2.14115E+2
1.67611E+2	1.76303E+2	9.99976E-6	2.14019E-3	2.14024E+2
1.67481E+2	1.76167E+2	9.99976E-6	2.13931E-3	2.13936E+2
1.67350E+2	1.76030E+2	9.99975E-6	2.13852E-3	2.13857E+2
1.67219E+2	1.75894E+2	9.99976E-6	2.13773E-3	2.13778E+2
1.67087E+2	1.75759E+2	9.99976E-6	2.13685E-3	2.13690E+2
1.66957E+2	1.75623E+2	9.99975E-6	2.13597E-3	2.13602E+2
1.66829E+2	1.75487E+2	9.99975E-6	2.13521E-3	2.13526E+2
1.66701E+2	1.75355E+2	9.99975E-6	2.13446E-3	2.13452E+2
1.66572E+2	1.75222E+2	9.99976E-6	2.13359E-3	2.13364E+2
1.66443E+2	1.75086E+2	9.99976E-6	2.13273E-3	2.13278E+2
1.66314E+2	1.74951E+2	9.99976E-6	2.13196E-3	2.13201E+2
1.66185E+2	1.74818E+2	9.99977E-6	2.13112E-3	2.13116E+2
1.66056E+2	1.74685E+2	9.99977E-6	2.13023E-3	2.13028E+2
1.65928E+2	1.74548E+2	9.99976E-6	2.12938E-3	2.12943E+2
1.65799E+2	1.74411E+2	9.99976E-6	2.12856E-3	2.12861E+2
1.65670E+2	1.74276E+2	9.99976E-6	2.12778E-3	2.12783E+2
1.65541E+2	1.74142E+2	9.99975E-6	2.12697E-3	2.12703E+2
1.65413E+2	1.74008E+2	9.99976E-6	2.12619E-3	2.12625E+2
1.65284E+2	1.73875E+2	9.99976E-6	2.12539E-3	2.12544E+2
1.65155E+2	1.73742E+2	9.99976E-6	2.12453E-3	2.12458E+2
1.65025E+2	1.73607E+2	9.99976E-6	2.12371E-3	2.12376E+2
1.64896E+2	1.73471E+2	9.99977E-6	2.12295E-3	2.12300E+2
1.64766E+2	1.73336E+2	9.99977E-6	2.12212E-3	2.12217E+2
1.64638E+2	1.73203E+2	9.99976E-6	2.12127E-3	2.12132E+2
1.64509E+2	1.73069E+2	9.99976E-6	2.12050E-3	2.12055E+2
1.64379E+2	1.72935E+2	9.99976E-6	2.11973E-3	2.11978E+2
1.64251E+2	1.72802E+2	9.99976E-6	2.11894E-3	2.11899E+2
1.64123E+2	1.72669E+2	9.99976E-6	2.11820E-3	2.11825E+2
1.63994E+2	1.72538E+2	9.99976E-6	2.11739E-3	2.11744E+2
1.63866E+2	1.72406E+2	9.99976E-6	2.11654E-3	2.11659E+2
1.63738E+2	1.72270E+2	9.99976E-6	2.11575E-3	2.11580E+2
1.63609E+2	1.72136E+2	9.99976E-6	2.11499E-3	2.11504E+2
1.63482E+2	1.72005E+2	9.99976E-6	2.11423E-3	2.11428E+2
1.63353E+2	1.71872E+2	9.99976E-6	2.11340E-3	2.11345E+2
1.63226E+2	1.71739E+2	9.99976E-6	2.11256E-3	2.11262E+2
1.63099E+2	1.71605E+2	9.99976E-6	2.11174E-3	2.11179E+2
1.62972E+2	1.71471E+2	9.99977E-6	2.11083E-3	2.11088E+2
1.62843E+2	1.71338E+2	9.99977E-6	2.10994E-3	2.10999E+2
1.62714E+2	1.71203E+2	9.99977E-6	2.10910E-3	2.10914E+2
1.62586E+2	1.71070E+2	9.99976E-6	2.10820E-3	2.10825E+2
1.62460E+2	1.70937E+2	9.99976E-6	2.10734E-3	2.10739E+2
1.62334E+2	1.70802E+2	9.99976E-6	2.10655E-3	2.10660E+2
1.62209E+2	1.70670E+2	9.99976E-6	2.10573E-3	2.10578E+2
1.62083E+2	1.70538E+2	9.99976E-6	2.10484E-3	2.10489E+2
1.61958E+2	1.70404E+2	9.99976E-6	2.10402E-3	2.10407E+2
1.61831E+2	1.70271E+2	9.99976E-6	2.10325E-3	2.10330E+2
1.61705E+2	1.70140E+2	9.99978E-6	2.10236E-3	2.10240E+2
1.61579E+2	1.70005E+2	9.99978E-6	2.10144E-3	2.10148E+2
1.61451E+2	1.69869E+2	9.99977E-6	2.10058E-3	2.10063E+2
1.61325E+2	1.69736E+2	9.99977E-6	2.09971E-3	2.09976E+2
1.61199E+2	1.69602E+2	9.99978E-6	2.09886E-3	2.09891E+2
1.61071E+2	1.69467E+2	9.99978E-6	2.09801E-3	2.09806E+2
1.60943E+2	1.69332E+2	9.99977E-6	2.09717E-3	2.09722E+2
1.60816E+2	1.69198E+2	9.99976E-6	2.09638E-3	2.09643E+2
1.60689E+2	1.69066E+2	9.99977E-6	2.09559E-3	2.09564E+2
1.60562E+2	1.68935E+2	9.99977E-6	2.09477E-3	2.09482E+2
1.60436E+2	1.68802E+2	9.99977E-6	2.09391E-3	2.09396E+2
1.60308E+2	1.68669E+2	9.99977E-6	2.09307E-3	2.09311E+2
1.60179E+2	1.68534E+2	9.99977E-6	2.09227E-3	2.09232E+2
1.60051E+2	1.68402E+2	9.99977E-6	2.09153E-3	2.09158E+2
1.59923E+2	1.68271E+2	9.99977E-6	2.09071E-3	2.09076E+2
1.59796E+2	1.68139E+2	9.99976E-6	2.08987E-3	2.08992E+2
1.59668E+2	1.68007E+2	9.99977E-6	2.08913E-3	2.08918E+2
1.59540E+2	1.67878E+2	9.99976E-6	2.08837E-3	2.08842E+2
1.59413E+2	1.67748E+2	9.99975E-6	2.08752E-3	2.08757E+2
1.59286E+2	1.67618E+2	9.99977E-6	2.08670E-3	2.08675E+2
1.59158E+2	1.67486E+2	9.99978E-6	2.08588E-3	2.08592E+2
1.59031E+2	1.67354E+2	9.99977E-6	2.08498E-3	2.08503E+2
1.58905E+2	1.67220E+2	9.99976E-6	2.08406E-3	2.08411E+2
1.58777E+2	1.67084E+2	9.99976E-6	2.08325E-3	2.08330E+2
1.58649E+2	1.66949E+2	9.99977E-6	2.08246E-3	2.08251E+2
1.58522E+2	1.66815E+2	9.99977E-6	2.08162E-3	2.08166E+2
1.58396E+2	1.66683E+2	9.99976E-6	2.08082E-3	2.08087E+2
1.58269E+2	1.66551E+2	9.99977E-6	2.08001E-3	2.08006E+2
1.58143E+2	1.66420E+2	9.99978E-6	2.07915E-3	2.07920E+2
1.58016E+2	1.66291E+2	9.99977E-6	2.07833E-3	2.07838E+2
1.57891E+2	1.66162E+2	9.99976E-6	2.07755E-3	2.07760E+2
1.57767E+2	1.66033E+2	9.99976E-6	2.07674E-3	2.07679E+2
1.57643E+2	1.65903E+2	9.99976E-6	2.07590E-3	2.07595E+2
1.57518E+2	1.65774E+2	9.99976E-6	2.07507E-3	2.07512E+2
1.57394E+2	1.65645E+2	9.99976E-6	2.07423E-3	2.07428E+2
1.57271E+2	1.65516E+2	9.99976E-6	2.07341E-3	2.07346E+2
1.57148E+2	1.65388E+2	9.99976E-6	2.07262E-3	2.07267E+2
1.57022E+2	1.65258E+2	9.99975E-6	2.07181E-3	2.07186E+2
1.56899E+2	1.65130E+2	9.99976E-6	2.07095E-3	2.07100E+2
1.56775E+2	1.65001E+2	9.99976E-6	2.07014E-3	2.07019E+2
1.56652E+2	1.64871E+2	9.99976E-6	2.06937E-3	2.06942E+2
1.56528E+2	1.64743E+2	9.99976E-6	2.06858E-3	2.06863E+2
1.56405E+2	1.64615E+2	9.99977E-6	2.06780E-3	2.06784E+2
1.56282E+2	1.64487E+2	9.99976E-6	2.06695E-3	2.06700E+2
1.56159E+2	1.64359E+2	9.99976E-6	2.06612E-3	2.06617E+2
1.56036E+2	1.64229E+2	9.99976E-6	2.06532E-3	2.06537E+2
1.55912E+2	1.64098E+2	9.99977E-6	2.06448E-3	2.06453E+2
1.55789E+2	1.63968E+2	9.99977E-6	2.06361E-3	2.06365E+2
1.55666E+2	1.63837E+2	9.99977E-6	2.06277E-3	2.06282E+2
1.55543E+2	1.63707E+2	9.99977E-6	2.06189E-3	2.06194E+2
1.55419E+2	1.63576E+2	9.99976E-6	2.06100E-3	2.06105E+2
1.55295E+2	1.63444E+2	9.99976E-6	2.06017E-3	2.06021E+2
1.55172E+2	1.63313E+2	9.99977E-6	2.05935E-3	2.05940E+2
1.55048E+2	1.63184E+2	9.99976E-6	2.05852E-3	2.05857E+2
1.54923E+2	1.63053E+2	9.99976E-6	2.05772E-3	2.05777E+2
1.54799E+2	1.62923E+2	9.99976E-6	2.05691E-3	2.05696E+2
1.54677E+2	1.62795E+2	9.99976E-6	2.05608E-3	2.05613E+2
1.54554E+2	1.62666E+2	9.99976E-6	2.05528E-3	2.05533E+2
1.54429E+2	1.62537E+2	9.99976E-6	2.05449E-3	2.05454E+2
1.54305E+2	1.62408E+2	9.99976E-6	2.05368E-3	2.05373E+2
1.54183E+2	1.62280E+2	9.99976E-6	2.05289E-3	2.05294E+2
1.54059E+2	1.62152E+2	9.99977E-6	2.05214E-3	2.05218E+2
1.53935E+2	1.62024E+2	9.99977E-6	2.05134E-3	2.05139E+2
1.53812E+2	1.61897E+2	9.99976E-6	2.05050E-3	2.05055E+2
1.53689E+2	1.61771E+2	9.99976E-6	2.04965E-3	2.04969E+2
1.53565E+2	1.61645E+2	9.99976E-6	2.04877E-3	2.04882E+2
1.53445E+2	1.61517E+2	9.99976E-6	2.04793E-3	2.04798E+2
1.53324E+2	1.61389E+2	9.99975E-6	2.04709E-3	2.04714E+2
1.53203E+2	1.61262E+2	9.99976E-6	2.04623E-3	2.04628E+2
1.53084E+2	1.61136E+2	9.99976E-6	2.04543E-3	2.04548E+2
1.52966E+2	1.61010E+2	9.99977E-6	2.04463E-3	2.04468E+2
1.52845E+2	1.60883E+2	9.99977E-6	2.04379E-3	2.04383E+2
1.52725E+2	1.60756E+2	9.99976E-6	2.04297E-3	2.04302E+2
1.52606E+2	1.60630E+2	9.99976E-6	2.04215E-3	2.04220E+2
1.52486E+2	1.60503E+2	9.99977E-6	2.04129E-3	2.04134E+2
1.52366E+2	1.60376E+2	9.99976E-6	2.04046E-3	2.04051E+2
1.52245E+2	1.60249E+2	9.99977E-6	2.03964E-3	2.03969E+2
1.52124E+2	1.60122E+2	9.99977E-6	2.03884E-3	2.03888E+2
1.52004E+2	1.59996E+2	9.99977E-6	2.03802E-3	2.03806E+2
1.51885E+2	1.59870E+2	9.99976E-6	2.03709E-3	2.03714E+2
1.51765E+2	1.59742E+2	9.99976E-6	2.03626E-3	2.03630E+2
1.51644E+2	1.59613E+2	9.99976E-6	2.03553E-3	2.03558E+2
1.51525E+2	1.59488E+2	9.99977E-6	2.03475E-3	2.03480E+2
1.51406E+2	1.59365E+2	9.99977E-6	2.03394E-3	2.03398E+2
1.51287E+2	1.59240E+2	9.99976E-6	2.03313E-3	2.03318E+2
1.51167E+2	1.59113E+2	9.99976E-6	2.03225E-3	2.03230E+2
1.51046E+2	1.58985E+2	9.99976E-6	2.03130E-3	2.03135E+2
1.50926E+2	1.58856E+2	9.99976E-6	2.03037E-3	2.03042E+2
1.50805E+2	1.58726E+2	9.99977E-6	2.02943E-3	2.02948E+2
1.50684E+2	1.58595E+2	9.99976E-6	2.02848E-3	2.02853E+2
1.50563E+2	1.58463E+2	9.99976E-6	2.02760E-3	2.02765E+2
1.50443E+2	1.58332E+2	9.99976E-6	2.02674E-3	2.02679E+2
1.50323E+2	1.58202E+2	9.99976E-6	2.02582E-3	2.02587E+2
1.50201E+2	1.58071E+2	9.99976E-6	2.02498E-3	2.02503E+2
1.50078E+2	1.57941E+2	9.99976E-6	2.02418E-3	2.02422E+2
1.49955E+2	1.57812E+2	9.99976E-6	2.02333E-3	2.02338E+2
1.49833E+2	1.57686E+2	9.99977E-6	2.02256E-3	2.02261E+2
1.49712E+2	1.57561E+2	9.99977E-6	2.02178E-3	2.02183E+2
1.49589E+2	1.57436E+2	9.99977E-6	2.02096E-3	2.02101E+2
1.49466E+2	1.57312E+2	9.99977E-6	2.02013E-3	2.02018E+2
1.49345E+2	1.57188E+2	9.99977E-6	2.01927E-3	2.01932E+2
1.49224E+2	1.57065E+2	9.99976E-6	2.01849E-3	2.01853E+2
1.49102E+2	1.56943E+2	9.99976E-6	2.01769E-3	2.01774E+2
1.48982E+2	1.56822E+2	9.99977E-6	2.01686E-3	2.01691E+2
1.48864E+2	1.56700E+2	9.99976E-6	2.01605E-3	2.01610E+2
1.48746E+2	1.56577E+2	9.99976E-6	2.01525E-3	2.01530E+2
1.48626E+2	1.56454E+2	9.99976E-6	2.01436E-3	2.01441E+2
1.48509E+2	1.56331E+2	9.99976E-6	2.01340E-3	2.01344E+2
1.48391E+2	1.56205E+2	9.99977E-6	2.01254E-3	2.01259E+2
1.48274E+2	1.56081E+2	9.99977E-6	2.01171E-3	2.01176E+2
1.48155E+2	1.55957E+2	9.99977E-6	2.01078E-3	2.01083E+2
1.48037E+2	1.55830E+2	9.99976E-6	2.00988E-3	2.00993E+2
1.47919E+2	1.55704E+2	9.99976E-6	2.00904E-3	2.00909E+2
1.47802E+2	1.55580E+2	9.99976E-6	2.00817E-3	2.00822E+2
1.47685E+2	1.55455E+2	9.99976E-6	2.00725E-3	2.00729E+2
1.47567E+2	1.55329E+2	9.99976E-6	2.00624E-3	2.00629E+2
1.47448E+2	1.55200E+2	9.99976E-6	2.00530E-3	2.00535E+2
1.47329E+2	1.55072E+2	9.99977E-6	2.00442E-3	2.00447E+2
1.47209E+2	1.54944E+2	9.99977E-6	2.00356E-3	2.00361E+2
1.47090E+2	1.54816E+2	9.99977E-6	2.00269E-3	2.00274E+2
1.46972E+2	1.54692E+2	9.99977E-6	2.00172E-3	2.00177E+2
1.46854E+2	1.54564E+2	9.99977E-6	2.00077E-3	2.00082E+2
1.46734E+2	1.54435E+2	9.99976E-6	1.99986E-3	1.99990E+2
1.46614E+2	1.54307E+2	9.99976E-6	1.99895E-3	1.99900E+2
1.46493E+2	1.54179E+2	9.99976E-6	1.99800E-3	1.99805E+2
1.46372E+2	1.54050E+2	9.99976E-6	1.99710E-3	1.99714E+2
1.46251E+2	1.53923E+2	9.99976E-6	1.99628E-3	1.99633E+2
1.46130E+2	1.53797E+2	9.99976E-6	1.99544E-3	1.99549E+2
1.46009E+2	1.53672E+2	9.99976E-6	1.99458E-3	1.99463E+2
1.45888E+2	1.53547E+2	9.99976E-6	1.99374E-3	1.99379E+2
1.45768E+2	1.53422E+2	9.99976E-6	1.99285E-3	1.99290E+2
1.45647E+2	1.53297E+2	9.99977E-6	1.99192E-3	1.99197E+2
1.45525E+2	1.53170E+2	9.99976E-6	1.99102E-3	1.99107E+2
1.45406E+2	1.53045E+2	9.99976E-6	1.99007E-3	1.99011E+2
1.45286E+2	1.52921E+2	9.99977E-6	1.98923E-3	1.98928E+2
1.45165E+2	1.52799E+2	9.99977E-6	1.98848E-3	1.98852E+2
1.45044E+2	1.52678E+2	9.99976E-6	1.98754E-3	1.98759E+2
1.44922E+2	1.52554E+2	9.99976E-6	1.98654E-3	1.98659E+2
1.44801E+2	1.52430E+2	9.99976E-6	1.98564E-3	1.98568E+2
1.44681E+2	1.52308E+2	9.99975E-6	1.98471E-3	1.98476E+2
1.44562E+2	1.52184E+2	9.99975E-6	1.98370E-3	1.98375E+2
1.44443E+2	1.52058E+2	9.99975E-6	1.98275E-3	1.98280E+2
1.44325E+2	1.51931E+2	9.99976E-6	1.98182E-3	1.98186E+2
1.44205E+2	1.51805E+2	9.99977E-6	1.98093E-3	1.98097E+2
1.44087E+2	1.51681E+2	9.99976E-6	1.98002E-3	1.98007E+2
1.43970E+2	1.51557E+2	9.99976E-6	1.97912E-3	1.97917E+2
1.43852E+2	1.51434E+2	9.99976E-6	1.97828E-3	1.97832E+2
1.43733E+2	1.51311E+2	9.99976E-6	1.97739E-3	1.97744E+2
1.43615E+2	1.51190E+2	9.99976E-6	1.97648E-3	1.97653E+2
1.43497E+2	1.51066E+2	9.99975E-6	1.97552E-3	1.97557E+2
1.43380E+2	1.50943E+2	9.99976E-6	1.97458E-3	1.97463E+2
1.43262E+2	1.50819E+2	9.99976E-6	1.97366E-3	1.97371E+2
1.43144E+2	1.50696E+2	9.99976E-6	1.97266E-3	1.97271E+2
1.43026E+2	1.50569E+2	9.99975E-6	1.97166E-3	1.97171E+2
1.42907E+2	1.50443E+2	9.99977E-6	1.97075E-3	1.97080E+2
1.42789E+2	1.50318E+2	9.99977E-6	1.96979E-3	1.96983E+2
1.42671E+2	1.50192E+2	9.99976E-6	1.96880E-3	1.96884E+2
1.42552E+2	1.50066E+2	9.99976E-6	1.96785E-3	1.96789E+2
1.42434E+2	1.49941E+2	9.99976E-6	1.96696E-3	1.96701E+2
1.42316E+2	1.49817E+2	9.99976E-6	1.96608E-3	1.96613E+2
1.42195E+2	1.49692E+2	9.99976E-6	1.96518E-3	1.96523E+2
1.42076E+2	1.49569E+2	9.99976E-6	1.96430E-3	1.96435E+2
1.41958E+2	1.49446E+2	9.99975E-6	1.96338E-3	1.96343E+2
1.41840E+2	1.49323E+2	9.99976E-6	1.96234E-3	1.96239E+2
1.41721E+2	1.49198E+2	9.99976E-6	1.96131E-3	1.96135E+2
1.41602E+2	1.49071E+2	9.99976E-6	1.96030E-3	1.96035E+2
1.41482E+2	1.48944E+2	9.99976E-6	1.95933E-3	1.95938E+2
1.41364E+2	1.48819E+2	9.99975E-6	1.95846E-3	1.95851E+2
1.41246E+2	1.48695E+2	9.99976E-6	1.95753E-3	1.95757E+2
1.41128E+2	1.48571E+2	9.99976E-6	1.95659E-3	1.95664E+2
1.41009E+2	1.48449E+2	9.99976E-6	1.95571E-3	1.95575E+2
1.40890E+2	1.48329E+2	9.99976E-6	1.95482E-3	1.95487E+2
1.40772E+2	1.48211E+2	9.99977E-6	1.95392E-3	1.95397E+2
1.40654E+2	1.48091E+2	9.99977E-6	1.95299E-3	1.95303E+2
1.40535E+2	1.47971E+2	9.99977E-6	1.95212E-3	1.95216E+2
1.40417E+2	1.47853E+2	9.99977E-6	1.95122E-3	1.95126E+2
1.40299E+2	1.47736E+2	9.99977E-6	1.95020E-3	1.95025E+2
1.40182E+2	1.47615E+2	9.99976E-6	1.94916E-3	1.94921E+2
1.40064E+2	1.47493E+2	9.99975E-6	1.94815E-3	1.94819E+2
1.39947E+2	1.47371E+2	9.99976E-6	1.94714E-3	1.94719E+2
1.39832E+2	1.47248E+2	9.99976E-6	1.94604E-3	1.94608E+2
1.39718E+2	1.47125E+2	9.99976E-6	1.94501E-3	1.94506E+2
1.39605E+2	1.47002E+2	9.99976E-6	1.94405E-3	1.94410E+2
1.39490E+2	1.46879E+2	9.99976E-6	1.94309E-3	1.94313E+2
1.39375E+2	1.46758E+2	9.99976E-6	1.94216E-3	1.94221E+2
1.39262E+2	1.46638E+2	9.99976E-6	1.94116E-3	1.94121E+2
