B_digital_(T)	B_analog_(T)	I_s	V_nv	R_nv
-2.00109E+0	-1.99213E+0	9.99986E-5	-4.68103E-5	-4.68110E-1
-1.98892E+0	-1.99238E+0	9.99986E-5	-4.69610E-5	-4.69617E-1
-1.97116E+0	-1.99111E+0	9.99987E-5	-4.69424E-5	-4.69430E-1
-1.95100E+0	-1.98467E+0	9.99987E-5	-4.68833E-5	-4.68839E-1
-1.93178E+0	-1.97060E+0	9.99986E-5	-4.68551E-5	-4.68558E-1
-1.91303E+0	-1.95267E+0	9.99986E-5	-4.67275E-5	-4.67281E-1
-1.89307E+0	-1.93392E+0	9.99987E-5	-4.67446E-5	-4.67452E-1
-1.87380E+0	-1.91455E+0	9.99987E-5	-4.66507E-5	-4.66513E-1
-1.85478E+0	-1.89489E+0	9.99985E-5	-4.68681E-5	-4.68688E-1
-1.83485E+0	-1.87532E+0	9.99985E-5	-4.69962E-5	-4.69970E-1
-1.81516E+0	-1.85561E+0	9.99986E-5	-4.71187E-5	-4.71193E-1
-1.79549E+0	-1.83595E+0	9.99986E-5	-4.70316E-5	-4.70323E-1
-1.77522E+0	-1.81645E+0	9.99985E-5	-4.69334E-5	-4.69341E-1
-1.75642E+0	-1.79700E+0	9.99986E-5	-4.70999E-5	-4.71006E-1
-1.73696E+0	-1.77751E+0	9.99987E-5	-4.70203E-5	-4.70209E-1
-1.71758E+0	-1.75824E+0	9.99986E-5	-4.68884E-5	-4.68890E-1
-1.69840E+0	-1.73906E+0	9.99986E-5	-4.68777E-5	-4.68783E-1
-1.67842E+0	-1.71976E+0	9.99986E-5	-4.69506E-5	-4.69513E-1
-1.65925E+0	-1.70055E+0	9.99986E-5	-4.68725E-5	-4.68732E-1
-1.63954E+0	-1.68115E+0	9.99986E-5	-4.67553E-5	-4.67559E-1
-1.61932E+0	-1.66165E+0	9.99986E-5	-4.68745E-5	-4.68752E-1
-1.59992E+0	-1.64239E+0	9.99985E-5	-4.71008E-5	-4.71015E-1
-1.58090E+0	-1.62306E+0	9.99986E-5	-4.70479E-5	-4.70486E-1
-1.56082E+0	-1.60382E+0	9.99986E-5	-4.64299E-5	-4.64306E-1
-1.54137E+0	-1.58465E+0	9.99987E-5	-4.67968E-5	-4.67974E-1
-1.52228E+0	-1.56539E+0	9.99987E-5	-4.70951E-5	-4.70957E-1
-1.50278E+0	-1.54608E+0	9.99987E-5	-4.68822E-5	-4.68828E-1
-1.48326E+0	-1.52681E+0	9.99986E-5	-4.69934E-5	-4.69940E-1
-1.46328E+0	-1.50744E+0	9.99986E-5	-4.67769E-5	-4.67775E-1
-1.44426E+0	-1.48805E+0	9.99986E-5	-4.67726E-5	-4.67733E-1
-1.42434E+0	-1.46890E+0	9.99986E-5	-4.69122E-5	-4.69128E-1
-1.40422E+0	-1.44970E+0	9.99986E-5	-4.68507E-5	-4.68514E-1
-1.38549E+0	-1.43044E+0	9.99986E-5	-4.65489E-5	-4.65496E-1
-1.36608E+0	-1.41114E+0	9.99986E-5	-4.67902E-5	-4.67909E-1
-1.34612E+0	-1.39188E+0	9.99986E-5	-4.70327E-5	-4.70334E-1
-1.32718E+0	-1.37264E+0	9.99986E-5	-4.65916E-5	-4.65923E-1
-1.30796E+0	-1.35349E+0	9.99985E-5	-4.64524E-5	-4.64531E-1
-1.28750E+0	-1.33431E+0	9.99985E-5	-4.66011E-5	-4.66017E-1
-1.26809E+0	-1.31508E+0	9.99986E-5	-4.67324E-5	-4.67331E-1
-1.24870E+0	-1.29586E+0	9.99986E-5	-4.67945E-5	-4.67951E-1
-1.22927E+0	-1.27667E+0	9.99987E-5	-4.64362E-5	-4.64368E-1
-1.20991E+0	-1.25762E+0	9.99986E-5	-4.65296E-5	-4.65303E-1
-1.19011E+0	-1.23851E+0	9.99986E-5	-4.68808E-5	-4.68815E-1
-1.17086E+0	-1.21939E+0	9.99986E-5	-4.67232E-5	-4.67238E-1
-1.15132E+0	-1.20012E+0	9.99986E-5	-4.67533E-5	-4.67539E-1
-1.13161E+0	-1.18067E+0	9.99986E-5	-4.69094E-5	-4.69101E-1
-1.11234E+0	-1.16158E+0	9.99986E-5	-4.70246E-5	-4.70252E-1
-1.09280E+0	-1.14250E+0	9.99986E-5	-4.70108E-5	-4.70115E-1
-1.07277E+0	-1.12339E+0	9.99986E-5	-4.71095E-5	-4.71102E-1
-1.05328E+0	-1.10453E+0	9.99986E-5	-4.69417E-5	-4.69424E-1
-1.03398E+0	-1.08509E+0	9.99987E-5	-4.67285E-5	-4.67291E-1
-1.01447E+0	-1.06452E+0	9.99987E-5	-4.68426E-5	-4.68432E-1
-9.95482E-1	-1.04310E+0	9.99987E-5	-4.65507E-5	-4.65512E-1
-9.75839E-1	-1.02168E+0	9.99988E-5	-4.65337E-5	-4.65343E-1
-9.56463E-1	-1.00040E+0	9.99987E-5	-4.67348E-5	-4.67355E-1
-9.36328E-1	-9.80156E-1	9.99986E-5	-4.64421E-5	-4.64428E-1
-9.16641E-1	-9.60942E-1	9.99986E-5	-4.65267E-5	-4.65274E-1
-8.97586E-1	-9.41596E-1	9.99985E-5	-4.67514E-5	-4.67521E-1
-8.77923E-1	-9.22310E-1	9.99986E-5	-4.66531E-5	-4.66538E-1
-8.58283E-1	-9.02967E-1	9.99987E-5	-4.66074E-5	-4.66080E-1
-8.38777E-1	-8.83388E-1	9.99988E-5	-4.67682E-5	-4.67687E-1
-8.19482E-1	-8.63703E-1	9.99987E-5	-4.67118E-5	-4.67125E-1
-8.00125E-1	-8.44019E-1	9.99986E-5	-4.65575E-5	-4.65581E-1
-7.80662E-1	-8.24513E-1	9.99986E-5	-4.68274E-5	-4.68281E-1
-7.61121E-1	-8.04939E-1	9.99986E-5	-4.68522E-5	-4.68529E-1
-7.41629E-1	-7.85245E-1	9.99986E-5	-4.66311E-5	-4.66317E-1
-7.21843E-1	-7.65565E-1	9.99986E-5	-4.65807E-5	-4.65814E-1
-7.01809E-1	-7.45771E-1	9.99986E-5	-4.66966E-5	-4.66972E-1
-6.82875E-1	-7.26084E-1	9.99987E-5	-4.68622E-5	-4.68628E-1
-6.63983E-1	-7.06281E-1	9.99987E-5	-4.67768E-5	-4.67774E-1
-6.43936E-1	-6.86399E-1	9.99987E-5	-4.66398E-5	-4.66404E-1
-6.24305E-1	-6.66687E-1	9.99986E-5	-4.67251E-5	-4.67257E-1
-6.04665E-1	-6.47065E-1	9.99986E-5	-4.69363E-5	-4.69370E-1
-5.84974E-1	-6.27352E-1	9.99986E-5	-4.70983E-5	-4.70990E-1
-5.65734E-1	-6.07737E-1	9.99986E-5	-4.71227E-5	-4.71234E-1
-5.46089E-1	-5.88153E-1	9.99986E-5	-4.69591E-5	-4.69598E-1
-5.26969E-1	-5.68567E-1	9.99986E-5	-4.67429E-5	-4.67436E-1
-5.07832E-1	-5.48811E-1	9.99986E-5	-4.70217E-5	-4.70224E-1
-4.87531E-1	-5.29029E-1	9.99987E-5	-4.70110E-5	-4.70116E-1
-4.68174E-1	-5.09412E-1	9.99987E-5	-4.68364E-5	-4.68370E-1
-4.48777E-1	-4.89878E-1	9.99987E-5	-4.69625E-5	-4.69632E-1
-4.28825E-1	-4.70258E-1	9.99987E-5	-4.70870E-5	-4.70876E-1
-4.09263E-1	-4.50678E-1	9.99987E-5	-4.69992E-5	-4.69999E-1
-3.90045E-1	-4.31126E-1	9.99986E-5	-4.69443E-5	-4.69450E-1
-3.70243E-1	-4.11402E-1	9.99987E-5	-4.68363E-5	-4.68369E-1
-3.50559E-1	-3.91674E-1	9.99986E-5	-4.68563E-5	-4.68570E-1
-3.31300E-1	-3.71890E-1	9.99986E-5	-4.68936E-5	-4.68943E-1
-3.12246E-1	-3.52229E-1	9.99986E-5	-4.69219E-5	-4.69225E-1
-2.92772E-1	-3.32724E-1	9.99986E-5	-4.68440E-5	-4.68446E-1
-2.72804E-1	-3.13127E-1	9.99986E-5	-4.68323E-5	-4.68329E-1
-2.53063E-1	-2.93425E-1	9.99987E-5	-4.68511E-5	-4.68517E-1
-2.33852E-1	-2.73880E-1	9.99987E-5	-4.69632E-5	-4.69638E-1
-2.14302E-1	-2.54311E-1	9.99986E-5	-4.69148E-5	-4.69155E-1
-1.94820E-1	-2.34511E-1	9.99986E-5	-4.67822E-5	-4.67828E-1
-1.75246E-1	-2.14739E-1	9.99986E-5	-4.67534E-5	-4.67541E-1
-1.55792E-1	-1.94835E-1	9.99986E-5	-4.67532E-5	-4.67538E-1
-1.36250E-1	-1.74933E-1	9.99987E-5	-4.67783E-5	-4.67789E-1
-1.17086E-1	-1.55036E-1	9.99986E-5	-4.67771E-5	-4.67777E-1
-9.76379E-2	-1.35111E-1	9.99986E-5	-4.67895E-5	-4.67902E-1
-7.81326E-2	-1.15601E-1	9.99986E-5	-4.67691E-5	-4.67698E-1
-5.85394E-2	-9.60063E-2	9.99986E-5	-4.67010E-5	-4.67017E-1
-3.91044E-2	-7.60291E-2	9.99986E-5	-4.66998E-5	-4.67004E-1
-1.98076E-2	-5.58871E-2	9.99986E-5	-4.67239E-5	-4.67246E-1
-4.24753E-3	-3.71061E-2	9.99986E-5	-4.67305E-5	-4.67312E-1
-7.65862E-4	-2.23661E-2	9.99986E-5	-4.67235E-5	-4.67242E-1
-9.50000E-4	-1.25841E-2	9.99986E-5	-4.67252E-5	-4.67258E-1
-1.28573E-3	-6.95728E-3	9.99987E-5	-4.67455E-5	-4.67461E-1
-1.08907E-3	-3.83541E-3	9.99986E-5	-4.67587E-5	-4.67594E-1
-9.50000E-4	-2.34653E-3	9.99986E-5	-4.67566E-5	-4.67572E-1
9.24413E-3	-1.01043E-3	9.99986E-5	-4.67555E-5	-4.67561E-1
2.51991E-2	3.48819E-3	9.99986E-5	-4.67375E-5	-4.67381E-1
4.41331E-2	1.48006E-2	9.99987E-5	-4.67646E-5	-4.67652E-1
6.38059E-2	3.03373E-2	9.99986E-5	-4.67588E-5	-4.67595E-1
8.39637E-2	4.71130E-2	9.99987E-5	-4.67073E-5	-4.67079E-1
1.03410E-1	6.56092E-2	9.99987E-5	-4.66458E-5	-4.66464E-1
1.23154E-1	8.55143E-2	9.99986E-5	-4.39787E-5	-4.39793E-1
1.42852E-1	1.05794E-1	9.99986E-5	-3.99975E-5	-3.99980E-1
1.61717E-1	1.25278E-1	9.99987E-5	-3.87513E-5	-3.87518E-1
1.81245E-1	1.44039E-1	9.99987E-5	-3.85552E-5	-3.85557E-1
2.00915E-1	1.63114E-1	9.99986E-5	-3.84390E-5	-3.84395E-1
2.20762E-1	1.81875E-1	9.99986E-5	-3.82600E-5	-3.82606E-1
2.40164E-1	2.00310E-1	9.99986E-5	-3.81732E-5	-3.81738E-1
2.59493E-1	2.18965E-1	9.99986E-5	-3.82860E-5	-3.82866E-1
2.79236E-1	2.38193E-1	9.99986E-5	-3.82919E-5	-3.82924E-1
2.98944E-1	2.57956E-1	9.99986E-5	-3.81329E-5	-3.81334E-1
3.18165E-1	2.77802E-1	9.99987E-5	-3.79942E-5	-3.79947E-1
3.37212E-1	2.97832E-1	9.99986E-5	-3.77665E-5	-3.77671E-1
3.57101E-1	3.17900E-1	9.99985E-5	-3.77816E-5	-3.77822E-1
3.77050E-1	3.37625E-1	9.99986E-5	-3.79226E-5	-3.79231E-1
3.96518E-1	3.57416E-1	9.99986E-5	-3.77977E-5	-3.77982E-1
4.15787E-1	3.77167E-1	9.99986E-5	-3.76358E-5	-3.76363E-1
4.35135E-1	3.96699E-1	9.99986E-5	-3.75638E-5	-3.75643E-1
4.54635E-1	4.16396E-1	9.99987E-5	-3.76353E-5	-3.76358E-1
4.74135E-1	4.36110E-1	9.99986E-5	-3.76366E-5	-3.76371E-1
4.93678E-1	4.55735E-1	9.99985E-5	-3.74294E-5	-3.74300E-1
5.13536E-1	4.75456E-1	9.99985E-5	-3.74541E-5	-3.74547E-1
5.32581E-1	4.95149E-1	9.99987E-5	-3.72864E-5	-3.72869E-1
5.52809E-1	5.14611E-1	9.99986E-5	-3.71467E-5	-3.71472E-1
5.72405E-1	5.34036E-1	9.99986E-5	-3.75207E-5	-3.75212E-1
5.91818E-1	5.53656E-1	9.99986E-5	-3.76884E-5	-3.76890E-1
6.11344E-1	5.73303E-1	9.99986E-5	-3.74998E-5	-3.75003E-1
6.31162E-1	5.92838E-1	9.99986E-5	-3.68878E-5	-3.68883E-1
6.50257E-1	6.12408E-1	9.99986E-5	-3.67586E-5	-3.67591E-1
6.69392E-1	6.31934E-1	9.99986E-5	-3.74333E-5	-3.74339E-1
6.88606E-1	6.51370E-1	9.99985E-5	-3.71299E-5	-3.71305E-1
7.08482E-1	6.70724E-1	9.99986E-5	-3.66486E-5	-3.66492E-1
7.28441E-1	6.90165E-1	9.99987E-5	-3.69023E-5	-3.69028E-1
7.47721E-1	7.09791E-1	9.99987E-5	-3.69263E-5	-3.69268E-1
7.66968E-1	7.29471E-1	9.99986E-5	-3.68547E-5	-3.68552E-1
7.86665E-1	7.48510E-1	9.99986E-5	-3.71165E-5	-3.71170E-1
8.05914E-1	7.67944E-1	9.99986E-5	-3.70278E-5	-3.70283E-1
8.25830E-1	7.87910E-1	9.99986E-5	-3.65210E-5	-3.65215E-1
8.45282E-1	8.07387E-1	9.99986E-5	-3.66883E-5	-3.66889E-1
8.64916E-1	8.26687E-1	9.99986E-5	-3.69502E-5	-3.69507E-1
8.84301E-1	8.46193E-1	9.99986E-5	-3.66906E-5	-3.66912E-1
9.03037E-1	8.65688E-1	9.99986E-5	-3.65616E-5	-3.65621E-1
9.23063E-1	8.85010E-1	9.99985E-5	-3.63952E-5	-3.63957E-1
9.43449E-1	9.04234E-1	9.99986E-5	-3.64003E-5	-3.64008E-1
9.62076E-1	9.23485E-1	9.99986E-5	-3.64051E-5	-3.64056E-1
9.81274E-1	9.43007E-1	9.99985E-5	-3.65594E-5	-3.65599E-1
1.00147E+0	9.62314E-1	9.99985E-5	-3.63596E-5	-3.63601E-1
1.02095E+0	9.83591E-1	9.99986E-5	-3.60458E-5	-3.60463E-1
1.04050E+0	1.00866E+0	9.99987E-5	-3.58218E-5	-3.58223E-1
1.06001E+0	1.03090E+0	9.99986E-5	-3.60535E-5	-3.60540E-1
1.07904E+0	1.04976E+0	9.99986E-5	-3.60859E-5	-3.60864E-1
1.09887E+0	1.06857E+0	9.99986E-5	-3.59577E-5	-3.59582E-1
1.11887E+0	1.08754E+0	9.99985E-5	-3.63462E-5	-3.63467E-1
1.13810E+0	1.10653E+0	9.99985E-5	-3.65850E-5	-3.65855E-1
1.15790E+0	1.12545E+0	9.99986E-5	-3.65138E-5	-3.65143E-1
1.17709E+0	1.14445E+0	9.99987E-5	-3.67040E-5	-3.67045E-1
1.19629E+0	1.16322E+0	9.99987E-5	-3.64047E-5	-3.64052E-1
1.21653E+0	1.18235E+0	9.99986E-5	-3.57737E-5	-3.57742E-1
1.23589E+0	1.20147E+0	9.99985E-5	-3.55696E-5	-3.55701E-1
1.25507E+0	1.22041E+0	9.99985E-5	-3.55434E-5	-3.55439E-1
1.27459E+0	1.23946E+0	9.99985E-5	-3.57948E-5	-3.57954E-1
1.29412E+0	1.25841E+0	9.99986E-5	-3.58317E-5	-3.58322E-1
1.31393E+0	1.27751E+0	9.99986E-5	-3.58613E-5	-3.58618E-1
1.33271E+0	1.29673E+0	9.99986E-5	-3.55359E-5	-3.55364E-1
1.35238E+0	1.31578E+0	9.99986E-5	-3.52316E-5	-3.52321E-1
1.37256E+0	1.33480E+0	9.99987E-5	-3.55871E-5	-3.55875E-1
1.39161E+0	1.35399E+0	9.99987E-5	-3.57709E-5	-3.57714E-1
1.41138E+0	1.37340E+0	9.99987E-5	-3.57719E-5	-3.57724E-1
1.43124E+0	1.39264E+0	9.99987E-5	-3.56185E-5	-3.56189E-1
1.44981E+0	1.41178E+0	9.99986E-5	-3.55501E-5	-3.55506E-1
1.46984E+0	1.43092E+0	9.99986E-5	-3.53406E-5	-3.53411E-1
1.49001E+0	1.44997E+0	9.99987E-5	-3.56181E-5	-3.56186E-1
1.50919E+0	1.46932E+0	9.99986E-5	-3.59130E-5	-3.59135E-1
1.52871E+0	1.48872E+0	9.99986E-5	-3.57582E-5	-3.57588E-1
1.54859E+0	1.50775E+0	9.99986E-5	-3.55377E-5	-3.55382E-1
1.56784E+0	1.52691E+0	9.99986E-5	-3.53225E-5	-3.53230E-1
1.58711E+0	1.54628E+0	9.99986E-5	-3.56093E-5	-3.56098E-1
1.60713E+0	1.56547E+0	9.99986E-5	-3.55856E-5	-3.55861E-1
1.62643E+0	1.58469E+0	9.99986E-5	-3.51646E-5	-3.51651E-1
1.64574E+0	1.60413E+0	9.99987E-5	-3.50495E-5	-3.50500E-1
1.66492E+0	1.62338E+0	9.99986E-5	-3.51283E-5	-3.51288E-1
1.68432E+0	1.64264E+0	9.99986E-5	-3.45864E-5	-3.45868E-1
1.70435E+0	1.66215E+0	9.99986E-5	-3.46213E-5	-3.46218E-1
1.72353E+0	1.68144E+0	9.99986E-5	-3.51201E-5	-3.51206E-1
1.74261E+0	1.70075E+0	9.99985E-5	-3.47718E-5	-3.47723E-1
1.76266E+0	1.72024E+0	9.99984E-5	-3.46134E-5	-3.46140E-1
1.78207E+0	1.73953E+0	9.99986E-5	-3.47145E-5	-3.47150E-1
1.80169E+0	1.75892E+0	9.99986E-5	-3.48521E-5	-3.48526E-1
1.82085E+0	1.77834E+0	9.99986E-5	-3.47752E-5	-3.47757E-1
1.84007E+0	1.79760E+0	9.99986E-5	-3.48706E-5	-3.48711E-1
1.86061E+0	1.81698E+0	9.99986E-5	-3.49319E-5	-3.49324E-1
1.87980E+0	1.83641E+0	9.99986E-5	-3.44639E-5	-3.44644E-1
1.89881E+0	1.85603E+0	9.99986E-5	-3.43220E-5	-3.43225E-1
1.91896E+0	1.87563E+0	9.99986E-5	-3.43733E-5	-3.43737E-1
1.93788E+0	1.89496E+0	9.99986E-5	-3.44112E-5	-3.44117E-1
1.95779E+0	1.91424E+0	9.99986E-5	-3.48014E-5	-3.48018E-1
1.97814E+0	1.93369E+0	9.99986E-5	-3.47581E-5	-3.47586E-1
1.99407E+0	1.95296E+0	9.99985E-5	-3.44128E-5	-3.44133E-1
2.00126E+0	1.96924E+0	9.99984E-5	-3.42086E-5	-3.42091E-1
2.00136E+0	1.97982E+0	9.99986E-5	-3.45045E-5	-3.45050E-1
2.00152E+0	1.98610E+0	9.99986E-5	-3.48319E-5	-3.48323E-1
