T_VTI_(K)	T_sample_(K)	I_s	V_nv	R_nv
5.75286E+1	5.98710E+1	9.99976E-6	1.33990E-3	1.33993E+2
5.74385E+1	5.97749E+1	9.99977E-6	1.33913E-3	1.33916E+2
5.73490E+1	5.96786E+1	9.99977E-6	1.33837E-3	1.33840E+2
5.72608E+1	5.95835E+1	9.99977E-6	1.33763E-3	1.33766E+2
5.71722E+1	5.94880E+1	9.99977E-6	1.33694E-3	1.33697E+2
5.70841E+1	5.93941E+1	9.99977E-6	1.33622E-3	1.33625E+2
5.69968E+1	5.93015E+1	9.99976E-6	1.33545E-3	1.33548E+2
5.69081E+1	5.92076E+1	9.99977E-6	1.33468E-3	1.33471E+2
5.68196E+1	5.91149E+1	9.99977E-6	1.33396E-3	1.33399E+2
5.67310E+1	5.90220E+1	9.99977E-6	1.33322E-3	1.33325E+2
5.66431E+1	5.89289E+1	9.99976E-6	1.33248E-3	1.33252E+2
5.65554E+1	5.88361E+1	9.99977E-6	1.33176E-3	1.33180E+2
5.64662E+1	5.87425E+1	9.99977E-6	1.33104E-3	1.33107E+2
5.63780E+1	5.86492E+1	9.99977E-6	1.33028E-3	1.33031E+2
5.62900E+1	5.85554E+1	9.99977E-6	1.32952E-3	1.32955E+2
5.62016E+1	5.84609E+1	9.99977E-6	1.32875E-3	1.32878E+2
5.61129E+1	5.83664E+1	9.99977E-6	1.32798E-3	1.32801E+2
5.60239E+1	5.82716E+1	9.99977E-6	1.32720E-3	1.32723E+2
5.59338E+1	5.81758E+1	9.99977E-6	1.32643E-3	1.32646E+2
5.58436E+1	5.80805E+1	9.99977E-6	1.32572E-3	1.32575E+2
5.57542E+1	5.79868E+1	9.99977E-6	1.32503E-3	1.32507E+2
5.56642E+1	5.78924E+1	9.99976E-6	1.32430E-3	1.32433E+2
5.55739E+1	5.77974E+1	9.99976E-6	1.32354E-3	1.32357E+2
5.54843E+1	5.77030E+1	9.99976E-6	1.32281E-3	1.32284E+2
5.53957E+1	5.76088E+1	9.99977E-6	1.32208E-3	1.32211E+2
5.53080E+1	5.75133E+1	9.99977E-6	1.32134E-3	1.32137E+2
5.52195E+1	5.74177E+1	9.99977E-6	1.32062E-3	1.32065E+2
5.51316E+1	5.73247E+1	9.99977E-6	1.31983E-3	1.31986E+2
5.50449E+1	5.72328E+1	9.99977E-6	1.31900E-3	1.31903E+2
5.49565E+1	5.71392E+1	9.99977E-6	1.31826E-3	1.31829E+2
5.48688E+1	5.70463E+1	9.99976E-6	1.31754E-3	1.31757E+2
5.47815E+1	5.69537E+1	9.99977E-6	1.31680E-3	1.31683E+2
5.46927E+1	5.68603E+1	9.99978E-6	1.31607E-3	1.31610E+2
5.46034E+1	5.67677E+1	9.99977E-6	1.31535E-3	1.31538E+2
5.45150E+1	5.66754E+1	9.99976E-6	1.31463E-3	1.31466E+2
5.44273E+1	5.65819E+1	9.99976E-6	1.31389E-3	1.31392E+2
5.43383E+1	5.64875E+1	9.99977E-6	1.31313E-3	1.31316E+2
5.42490E+1	5.63934E+1	9.99977E-6	1.31238E-3	1.31241E+2
5.41602E+1	5.62995E+1	9.99977E-6	1.31164E-3	1.31167E+2
5.40708E+1	5.62052E+1	9.99976E-6	1.31088E-3	1.31091E+2
5.39809E+1	5.61104E+1	9.99976E-6	1.31012E-3	1.31015E+2
5.38908E+1	5.60155E+1	9.99978E-6	1.30934E-3	1.30937E+2
5.38005E+1	5.59207E+1	9.99978E-6	1.30860E-3	1.30863E+2
5.37107E+1	5.58267E+1	9.99977E-6	1.30788E-3	1.30791E+2
5.36212E+1	5.57332E+1	9.99977E-6	1.30714E-3	1.30717E+2
5.35305E+1	5.56382E+1	9.99977E-6	1.30640E-3	1.30643E+2
5.34400E+1	5.55418E+1	9.99977E-6	1.30567E-3	1.30570E+2
5.33517E+1	5.54460E+1	9.99977E-6	1.30492E-3	1.30495E+2
5.32638E+1	5.53520E+1	9.99977E-6	1.30415E-3	1.30418E+2
5.31754E+1	5.52582E+1	9.99977E-6	1.30337E-3	1.30340E+2
5.30867E+1	5.51638E+1	9.99977E-6	1.30263E-3	1.30266E+2
5.29973E+1	5.50699E+1	9.99977E-6	1.30189E-3	1.30192E+2
5.29083E+1	5.49762E+1	9.99977E-6	1.30115E-3	1.30118E+2
5.28180E+1	5.48823E+1	9.99977E-6	1.30045E-3	1.30048E+2
5.27271E+1	5.47884E+1	9.99977E-6	1.29971E-3	1.29974E+2
5.26378E+1	5.46948E+1	9.99977E-6	1.29896E-3	1.29899E+2
5.25479E+1	5.46001E+1	9.99977E-6	1.29822E-3	1.29825E+2
5.24583E+1	5.45062E+1	9.99978E-6	1.29749E-3	1.29752E+2
5.23689E+1	5.44134E+1	9.99978E-6	1.29678E-3	1.29681E+2
5.22788E+1	5.43196E+1	9.99978E-6	1.29604E-3	1.29607E+2
5.21882E+1	5.42246E+1	9.99977E-6	1.29532E-3	1.29535E+2
5.20983E+1	5.41295E+1	9.99977E-6	1.29463E-3	1.29466E+2
5.20092E+1	5.40350E+1	9.99976E-6	1.29396E-3	1.29400E+2
5.19200E+1	5.39406E+1	9.99976E-6	1.29326E-3	1.29329E+2
5.18299E+1	5.38445E+1	9.99977E-6	1.29253E-3	1.29256E+2
5.17397E+1	5.37480E+1	9.99977E-6	1.29182E-3	1.29185E+2
5.16492E+1	5.36529E+1	9.99977E-6	1.29110E-3	1.29113E+2
5.15595E+1	5.35578E+1	9.99977E-6	1.29037E-3	1.29039E+2
5.14696E+1	5.34619E+1	9.99977E-6	1.28965E-3	1.28968E+2
5.13796E+1	5.33676E+1	9.99977E-6	1.28893E-3	1.28896E+2
5.12915E+1	5.32755E+1	9.99977E-6	1.28820E-3	1.28823E+2
5.12039E+1	5.31826E+1	9.99977E-6	1.28747E-3	1.28750E+2
5.11160E+1	5.30879E+1	9.99977E-6	1.28676E-3	1.28679E+2
5.10278E+1	5.29935E+1	9.99976E-6	1.28602E-3	1.28605E+2
5.09382E+1	5.28995E+1	9.99976E-6	1.28527E-3	1.28530E+2
5.08486E+1	5.28050E+1	9.99977E-6	1.28455E-3	1.28458E+2
5.07597E+1	5.27112E+1	9.99977E-6	1.28382E-3	1.28385E+2
5.06702E+1	5.26153E+1	9.99977E-6	1.28303E-3	1.28306E+2
5.05803E+1	5.25172E+1	9.99977E-6	1.28226E-3	1.28229E+2
5.04888E+1	5.24179E+1	9.99977E-6	1.28148E-3	1.28151E+2
5.03967E+1	5.23184E+1	9.99977E-6	1.28068E-3	1.28071E+2
5.03051E+1	5.22188E+1	9.99977E-6	1.27991E-3	1.27994E+2
5.02115E+1	5.21181E+1	9.99977E-6	1.27917E-3	1.27920E+2
5.01174E+1	5.20194E+1	9.99977E-6	1.27848E-3	1.27851E+2
5.00250E+1	5.19241E+1	9.99976E-6	1.27778E-3	1.27781E+2
4.99330E+1	5.18280E+1	9.99976E-6	1.27706E-3	1.27709E+2
4.98404E+1	5.17299E+1	9.99976E-6	1.27631E-3	1.27634E+2
4.97482E+1	5.16304E+1	9.99977E-6	1.27553E-3	1.27556E+2
4.96561E+1	5.15304E+1	9.99977E-6	1.27479E-3	1.27482E+2
4.95629E+1	5.14301E+1	9.99976E-6	1.27407E-3	1.27410E+2
4.94711E+1	5.13335E+1	9.99976E-6	1.27338E-3	1.27341E+2
4.93813E+1	5.12404E+1	9.99977E-6	1.27265E-3	1.27268E+2
4.92912E+1	5.11467E+1	9.99977E-6	1.27191E-3	1.27194E+2
4.92009E+1	5.10500E+1	9.99976E-6	1.27113E-3	1.27116E+2
4.91113E+1	5.09526E+1	9.99976E-6	1.27037E-3	1.27040E+2
4.90209E+1	5.08571E+1	9.99977E-6	1.26968E-3	1.26971E+2
4.89297E+1	5.07616E+1	9.99977E-6	1.26897E-3	1.26900E+2
4.88386E+1	5.06633E+1	9.99977E-6	1.26818E-3	1.26820E+2
4.87464E+1	5.05640E+1	9.99977E-6	1.26742E-3	1.26745E+2
4.86545E+1	5.04654E+1	9.99978E-6	1.26667E-3	1.26670E+2
4.85623E+1	5.03664E+1	9.99977E-6	1.26592E-3	1.26595E+2
4.84699E+1	5.02676E+1	9.99977E-6	1.26517E-3	1.26520E+2
4.83767E+1	5.01687E+1	9.99978E-6	1.26440E-3	1.26443E+2
4.82824E+1	5.00695E+1	9.99977E-6	1.26364E-3	1.26367E+2
4.81892E+1	4.99711E+1	9.99977E-6	1.26292E-3	1.26294E+2
4.80953E+1	4.98715E+1	9.99977E-6	1.26220E-3	1.26223E+2
4.80005E+1	4.97722E+1	9.99978E-6	1.26148E-3	1.26150E+2
4.79074E+1	4.96749E+1	9.99978E-6	1.26075E-3	1.26078E+2
4.78132E+1	4.95770E+1	9.99977E-6	1.26002E-3	1.26005E+2
4.77190E+1	4.94792E+1	9.99977E-6	1.25930E-3	1.25932E+2
4.76271E+1	4.93834E+1	9.99977E-6	1.25857E-3	1.25860E+2
4.75360E+1	4.92874E+1	9.99977E-6	1.25783E-3	1.25786E+2
4.74442E+1	4.91905E+1	9.99976E-6	1.25709E-3	1.25712E+2
4.73509E+1	4.90933E+1	9.99976E-6	1.25636E-3	1.25639E+2
4.72580E+1	4.89950E+1	9.99977E-6	1.25562E-3	1.25565E+2
4.71654E+1	4.88966E+1	9.99976E-6	1.25487E-3	1.25490E+2
4.70721E+1	4.87990E+1	9.99976E-6	1.25410E-3	1.25413E+2
4.69775E+1	4.86996E+1	9.99977E-6	1.25335E-3	1.25338E+2
4.68833E+1	4.85996E+1	9.99977E-6	1.25264E-3	1.25267E+2
4.67900E+1	4.85006E+1	9.99977E-6	1.25192E-3	1.25195E+2
4.66947E+1	4.84001E+1	9.99976E-6	1.25117E-3	1.25120E+2
4.65992E+1	4.82985E+1	9.99976E-6	1.25039E-3	1.25042E+2
4.65034E+1	4.81969E+1	9.99976E-6	1.24963E-3	1.24966E+2
4.64066E+1	4.80946E+1	9.99976E-6	1.24887E-3	1.24890E+2
4.63095E+1	4.79917E+1	9.99977E-6	1.24808E-3	1.24811E+2
4.62118E+1	4.78891E+1	9.99977E-6	1.24732E-3	1.24735E+2
4.61133E+1	4.77878E+1	9.99977E-6	1.24654E-3	1.24657E+2
4.60149E+1	4.76870E+1	9.99977E-6	1.24578E-3	1.24581E+2
4.59183E+1	4.75865E+1	9.99976E-6	1.24503E-3	1.24506E+2
4.58225E+1	4.74858E+1	9.99977E-6	1.24426E-3	1.24429E+2
4.57256E+1	4.73836E+1	9.99977E-6	1.24350E-3	1.24353E+2
4.56287E+1	4.72822E+1	9.99977E-6	1.24275E-3	1.24277E+2
4.55327E+1	4.71815E+1	9.99977E-6	1.24196E-3	1.24199E+2
4.54361E+1	4.70788E+1	9.99976E-6	1.24117E-3	1.24120E+2
4.53376E+1	4.69744E+1	9.99977E-6	1.24039E-3	1.24042E+2
4.52386E+1	4.68704E+1	9.99978E-6	1.23963E-3	1.23965E+2
4.51402E+1	4.67670E+1	9.99978E-6	1.23884E-3	1.23887E+2
4.50409E+1	4.66630E+1	9.99976E-6	1.23806E-3	1.23809E+2
4.49416E+1	4.65587E+1	9.99977E-6	1.23729E-3	1.23731E+2
4.48425E+1	4.64548E+1	9.99977E-6	1.23653E-3	1.23656E+2
4.47425E+1	4.63492E+1	9.99977E-6	1.23573E-3	1.23575E+2
4.46417E+1	4.62426E+1	9.99977E-6	1.23492E-3	1.23495E+2
4.45401E+1	4.61363E+1	9.99978E-6	1.23416E-3	1.23418E+2
4.44390E+1	4.60310E+1	9.99977E-6	1.23339E-3	1.23342E+2
4.43381E+1	4.59271E+1	9.99978E-6	1.23262E-3	1.23265E+2
4.42376E+1	4.58239E+1	9.99977E-6	1.23184E-3	1.23187E+2
4.41377E+1	4.57193E+1	9.99976E-6	1.23102E-3	1.23105E+2
4.40385E+1	4.56142E+1	9.99976E-6	1.23020E-3	1.23023E+2
4.39383E+1	4.55077E+1	9.99976E-6	1.22943E-3	1.22946E+2
4.38378E+1	4.54011E+1	9.99977E-6	1.22860E-3	1.22863E+2
4.37376E+1	4.52949E+1	9.99977E-6	1.22777E-3	1.22780E+2
4.36361E+1	4.51865E+1	9.99977E-6	1.22701E-3	1.22704E+2
4.35346E+1	4.50788E+1	9.99977E-6	1.22624E-3	1.22627E+2
4.34341E+1	4.49730E+1	9.99977E-6	1.22544E-3	1.22546E+2
4.33327E+1	4.48658E+1	9.99977E-6	1.22464E-3	1.22467E+2
4.32302E+1	4.47573E+1	9.99977E-6	1.22384E-3	1.22387E+2
4.31281E+1	4.46486E+1	9.99976E-6	1.22302E-3	1.22304E+2
4.30257E+1	4.45394E+1	9.99977E-6	1.22222E-3	1.22225E+2
4.29224E+1	4.44303E+1	9.99977E-6	1.22140E-3	1.22143E+2
4.28186E+1	4.43214E+1	9.99977E-6	1.22063E-3	1.22066E+2
4.27148E+1	4.42125E+1	9.99977E-6	1.21987E-3	1.21990E+2
4.26113E+1	4.41051E+1	9.99977E-6	1.21904E-3	1.21907E+2
4.25074E+1	4.39981E+1	9.99977E-6	1.21824E-3	1.21827E+2
4.24036E+1	4.38911E+1	9.99977E-6	1.21747E-3	1.21750E+2
4.23022E+1	4.37846E+1	9.99977E-6	1.21666E-3	1.21669E+2
4.22001E+1	4.36756E+1	9.99977E-6	1.21580E-3	1.21583E+2
4.20965E+1	4.35642E+1	9.99977E-6	1.21498E-3	1.21501E+2
4.19929E+1	4.34540E+1	9.99977E-6	1.21418E-3	1.21421E+2
4.18897E+1	4.33451E+1	9.99976E-6	1.21337E-3	1.21340E+2
4.17863E+1	4.32354E+1	9.99977E-6	1.21252E-3	1.21255E+2
4.16811E+1	4.31228E+1	9.99977E-6	1.21169E-3	1.21172E+2
4.15758E+1	4.30097E+1	9.99976E-6	1.21088E-3	1.21091E+2
4.14704E+1	4.28978E+1	9.99977E-6	1.21007E-3	1.21009E+2
4.13644E+1	4.27853E+1	9.99977E-6	1.20927E-3	1.20929E+2
4.12578E+1	4.26713E+1	9.99977E-6	1.20846E-3	1.20849E+2
4.11495E+1	4.25554E+1	9.99977E-6	1.20764E-3	1.20767E+2
4.10401E+1	4.24392E+1	9.99977E-6	1.20679E-3	1.20682E+2
4.09318E+1	4.23253E+1	9.99977E-6	1.20591E-3	1.20594E+2
4.08229E+1	4.22132E+1	9.99977E-6	1.20505E-3	1.20508E+2
4.07119E+1	4.21003E+1	9.99977E-6	1.20423E-3	1.20425E+2
4.06027E+1	4.19876E+1	9.99978E-6	1.20343E-3	1.20346E+2
4.04965E+1	4.18760E+1	9.99977E-6	1.20260E-3	1.20262E+2
4.03903E+1	4.17629E+1	9.99977E-6	1.20175E-3	1.20177E+2
4.02833E+1	4.16491E+1	9.99977E-6	1.20092E-3	1.20095E+2
4.01758E+1	4.15343E+1	9.99977E-6	1.20014E-3	1.20017E+2
4.00685E+1	4.14191E+1	9.99977E-6	1.19936E-3	1.19939E+2
3.99612E+1	4.13040E+1	9.99976E-6	1.19853E-3	1.19856E+2
3.98517E+1	4.11853E+1	9.99977E-6	1.19768E-3	1.19771E+2
3.97411E+1	4.10661E+1	9.99977E-6	1.19687E-3	1.19690E+2
3.96296E+1	4.09481E+1	9.99977E-6	1.19601E-3	1.19604E+2
3.95184E+1	4.08307E+1	9.99976E-6	1.19515E-3	1.19518E+2
3.94064E+1	4.07112E+1	9.99976E-6	1.19432E-3	1.19435E+2
3.92932E+1	4.05915E+1	9.99976E-6	1.19343E-3	1.19346E+2
3.91792E+1	4.04737E+1	9.99976E-6	1.19259E-3	1.19262E+2
3.90645E+1	4.03563E+1	9.99976E-6	1.19177E-3	1.19180E+2
3.89505E+1	4.02402E+1	9.99976E-6	1.19093E-3	1.19096E+2
3.88396E+1	4.01255E+1	9.99977E-6	1.19006E-3	1.19009E+2
3.87304E+1	4.00093E+1	9.99977E-6	1.18919E-3	1.18922E+2
3.86189E+1	3.98898E+1	9.99977E-6	1.18833E-3	1.18836E+2
3.85075E+1	3.97719E+1	9.99977E-6	1.18749E-3	1.18752E+2
3.83967E+1	3.96545E+1	9.99977E-6	1.18687E-3	1.18689E+2
3.82850E+1	3.95356E+1	9.99977E-6	1.18623E-3	1.18626E+2
3.81734E+1	3.94170E+1	9.99978E-6	1.18541E-3	1.18544E+2
3.80606E+1	3.92964E+1	9.99978E-6	1.18456E-3	1.18459E+2
3.79472E+1	3.91747E+1	9.99977E-6	1.18362E-3	1.18365E+2
3.78340E+1	3.90533E+1	9.99976E-6	1.18280E-3	1.18283E+2
3.77194E+1	3.89312E+1	9.99976E-6	1.18201E-3	1.18204E+2
3.76034E+1	3.88110E+1	9.99977E-6	1.18113E-3	1.18116E+2
3.74858E+1	3.86909E+1	9.99976E-6	1.18023E-3	1.18026E+2
3.73682E+1	3.85702E+1	9.99977E-6	1.17939E-3	1.17942E+2
3.72501E+1	3.84491E+1	9.99978E-6	1.17855E-3	1.17857E+2
3.71323E+1	3.83260E+1	9.99978E-6	1.17766E-3	1.17769E+2
3.70165E+1	3.82032E+1	9.99977E-6	1.17681E-3	1.17684E+2
3.69014E+1	3.80814E+1	9.99976E-6	1.17594E-3	1.17597E+2
3.67852E+1	3.79579E+1	9.99977E-6	1.17503E-3	1.17506E+2
3.66671E+1	3.78327E+1	9.99977E-6	1.17412E-3	1.17415E+2
3.65485E+1	3.77075E+1	9.99977E-6	1.17326E-3	1.17328E+2
3.64305E+1	3.75818E+1	9.99977E-6	1.17242E-3	1.17245E+2
3.63115E+1	3.74547E+1	9.99977E-6	1.17153E-3	1.17156E+2
3.61909E+1	3.73268E+1	9.99977E-6	1.17061E-3	1.17064E+2
3.60698E+1	3.72006E+1	9.99978E-6	1.16966E-3	1.16969E+2
3.59464E+1	3.70744E+1	9.99978E-6	1.16880E-3	1.16883E+2
3.58229E+1	3.69478E+1	9.99977E-6	1.16796E-3	1.16799E+2
3.56993E+1	3.68216E+1	9.99976E-6	1.16708E-3	1.16711E+2
3.55759E+1	3.66940E+1	9.99976E-6	1.16614E-3	1.16616E+2
3.54546E+1	3.65660E+1	9.99976E-6	1.16519E-3	1.16522E+2
3.53338E+1	3.64378E+1	9.99976E-6	1.16430E-3	1.16432E+2
3.52117E+1	3.63081E+1	9.99976E-6	1.16335E-3	1.16338E+2
3.50890E+1	3.61782E+1	9.99976E-6	1.16245E-3	1.16248E+2
3.49653E+1	3.60470E+1	9.99977E-6	1.16158E-3	1.16161E+2
3.48403E+1	3.59146E+1	9.99977E-6	1.16066E-3	1.16069E+2
3.47156E+1	3.57825E+1	9.99976E-6	1.15975E-3	1.15978E+2
3.45915E+1	3.56517E+1	9.99976E-6	1.15885E-3	1.15887E+2
3.44652E+1	3.55218E+1	9.99977E-6	1.15792E-3	1.15795E+2
3.43367E+1	3.53909E+1	9.99978E-6	1.15701E-3	1.15703E+2
3.42075E+1	3.52594E+1	9.99978E-6	1.15610E-3	1.15612E+2
3.40766E+1	3.51267E+1	9.99977E-6	1.15516E-3	1.15519E+2
3.39485E+1	3.49943E+1	9.99977E-6	1.15421E-3	1.15424E+2
3.38238E+1	3.48616E+1	9.99977E-6	1.15324E-3	1.15327E+2
3.36966E+1	3.47261E+1	9.99977E-6	1.15230E-3	1.15233E+2
3.35682E+1	3.45896E+1	9.99976E-6	1.15140E-3	1.15142E+2
3.34408E+1	3.44539E+1	9.99977E-6	1.15046E-3	1.15048E+2
3.33114E+1	3.43169E+1	9.99978E-6	1.14954E-3	1.14957E+2
3.31797E+1	3.41776E+1	9.99978E-6	1.14859E-3	1.14862E+2
3.30484E+1	3.40403E+1	9.99977E-6	1.14762E-3	1.14764E+2
3.29174E+1	3.39070E+1	9.99978E-6	1.14670E-3	1.14673E+2
3.27860E+1	3.37743E+1	9.99977E-6	1.14578E-3	1.14581E+2
3.26533E+1	3.36387E+1	9.99977E-6	1.14483E-3	1.14485E+2
3.25197E+1	3.35014E+1	9.99976E-6	1.14391E-3	1.14394E+2
3.23890E+1	3.33649E+1	9.99976E-6	1.14298E-3	1.14301E+2
3.22606E+1	3.32287E+1	9.99977E-6	1.14199E-3	1.14201E+2
3.21301E+1	3.30899E+1	9.99977E-6	1.14103E-3	1.14106E+2
3.19998E+1	3.29506E+1	9.99977E-6	1.14007E-3	1.14009E+2
3.18684E+1	3.28106E+1	9.99977E-6	1.13913E-3	1.13916E+2
3.17362E+1	3.26698E+1	9.99977E-6	1.13820E-3	1.13822E+2
3.16035E+1	3.25315E+1	9.99977E-6	1.13726E-3	1.13729E+2
3.14694E+1	3.23944E+1	9.99977E-6	1.13632E-3	1.13635E+2
3.13360E+1	3.22566E+1	9.99976E-6	1.13536E-3	1.13539E+2
3.12001E+1	3.21165E+1	9.99977E-6	1.13441E-3	1.13443E+2
3.10629E+1	3.19757E+1	9.99977E-6	1.13343E-3	1.13345E+2
3.09251E+1	3.18340E+1	9.99976E-6	1.13241E-3	1.13244E+2
3.07883E+1	3.16910E+1	9.99976E-6	1.13142E-3	1.13144E+2
3.06534E+1	3.15478E+1	9.99976E-6	1.13048E-3	1.13050E+2
3.05181E+1	3.14046E+1	9.99976E-6	1.12955E-3	1.12958E+2
3.03825E+1	3.12609E+1	9.99977E-6	1.12863E-3	1.12865E+2
3.02474E+1	3.11178E+1	9.99977E-6	1.12768E-3	1.12771E+2
3.01125E+1	3.09774E+1	9.99977E-6	1.12668E-3	1.12671E+2
2.99753E+1	3.08362E+1	9.99977E-6	1.12571E-3	1.12573E+2
2.98367E+1	3.06933E+1	9.99976E-6	1.12477E-3	1.12479E+2
2.96982E+1	3.05502E+1	9.99977E-6	1.12379E-3	1.12382E+2
2.95577E+1	3.04051E+1	9.99977E-6	1.12281E-3	1.12283E+2
2.94148E+1	3.02577E+1	9.99977E-6	1.12180E-3	1.12182E+2
2.92742E+1	3.01104E+1	9.99977E-6	1.12083E-3	1.12086E+2
2.91353E+1	2.99628E+1	9.99977E-6	1.11986E-3	1.11988E+2
2.89959E+1	2.98140E+1	9.99977E-6	1.11887E-3	1.11889E+2
2.88573E+1	2.96664E+1	9.99977E-6	1.11794E-3	1.11796E+2
2.87177E+1	2.95206E+1	9.99977E-6	1.11696E-3	1.11698E+2
2.85781E+1	2.93766E+1	9.99977E-6	1.11593E-3	1.11596E+2
2.84373E+1	2.92315E+1	9.99977E-6	1.11496E-3	1.11499E+2
2.82952E+1	2.90850E+1	9.99977E-6	1.11403E-3	1.11405E+2
2.81545E+1	2.89394E+1	9.99978E-6	1.11309E-3	1.11311E+2
2.80140E+1	2.87925E+1	9.99977E-6	1.11211E-3	1.11214E+2
2.78747E+1	2.86442E+1	9.99977E-6	1.11114E-3	1.11117E+2
2.77356E+1	2.84949E+1	9.99976E-6	1.11018E-3	1.11021E+2
2.75964E+1	2.83453E+1	9.99976E-6	1.10924E-3	1.10927E+2
2.74556E+1	2.81957E+1	9.99977E-6	1.10827E-3	1.10829E+2
2.73127E+1	2.80472E+1	9.99977E-6	1.10729E-3	1.10731E+2
2.71700E+1	2.78991E+1	9.99976E-6	1.10633E-3	1.10636E+2
2.70271E+1	2.77509E+1	9.99976E-6	1.10534E-3	1.10537E+2
2.68831E+1	2.76016E+1	9.99977E-6	1.10435E-3	1.10438E+2
2.67387E+1	2.74524E+1	9.99977E-6	1.10340E-3	1.10342E+2
2.65958E+1	2.73040E+1	9.99977E-6	1.10247E-3	1.10249E+2
2.64552E+1	2.71541E+1	9.99976E-6	1.10153E-3	1.10155E+2
2.63157E+1	2.70030E+1	9.99977E-6	1.10056E-3	1.10059E+2
2.61746E+1	2.68504E+1	9.99977E-6	1.09961E-3	1.09964E+2
2.60330E+1	2.67017E+1	9.99977E-6	1.09870E-3	1.09873E+2
2.58927E+1	2.65568E+1	9.99976E-6	1.09775E-3	1.09778E+2
2.57508E+1	2.64101E+1	9.99976E-6	1.09679E-3	1.09681E+2
2.56087E+1	2.62629E+1	9.99976E-6	1.09583E-3	1.09586E+2
2.54665E+1	2.61156E+1	9.99977E-6	1.09490E-3	1.09492E+2
2.53230E+1	2.59677E+1	9.99977E-6	1.09395E-3	1.09398E+2
2.51814E+1	2.58175E+1	9.99977E-6	1.09303E-3	1.09306E+2
2.50408E+1	2.56652E+1	9.99977E-6	1.09211E-3	1.09213E+2
2.49001E+1	2.55138E+1	9.99976E-6	1.09118E-3	1.09120E+2
2.47582E+1	2.53633E+1	9.99976E-6	1.09026E-3	1.09028E+2
2.46140E+1	2.52143E+1	9.99976E-6	1.08933E-3	1.08936E+2
2.44697E+1	2.50667E+1	9.99976E-6	1.08839E-3	1.08841E+2
2.43258E+1	2.49185E+1	9.99977E-6	1.08744E-3	1.08747E+2
2.41813E+1	2.47686E+1	9.99977E-6	1.08651E-3	1.08654E+2
2.40345E+1	2.46162E+1	9.99976E-6	1.08559E-3	1.08561E+2
2.38890E+1	2.44639E+1	9.99975E-6	1.08465E-3	1.08468E+2
2.37468E+1	2.43125E+1	9.99976E-6	1.08373E-3	1.08376E+2
2.36050E+1	2.41606E+1	9.99976E-6	1.08279E-3	1.08282E+2
2.34636E+1	2.40116E+1	9.99977E-6	1.08186E-3	1.08189E+2
2.33213E+1	2.38642E+1	9.99977E-6	1.08098E-3	1.08101E+2
2.31783E+1	2.37169E+1	9.99977E-6	1.08009E-3	1.08012E+2
2.30363E+1	2.35703E+1	9.99977E-6	1.07919E-3	1.07922E+2
2.28953E+1	2.34242E+1	9.99977E-6	1.07830E-3	1.07833E+2
2.27545E+1	2.32787E+1	9.99977E-6	1.07744E-3	1.07746E+2
2.26154E+1	2.31329E+1	9.99978E-6	1.07655E-3	1.07658E+2
2.24796E+1	2.29870E+1	9.99977E-6	1.07567E-3	1.07570E+2
2.23466E+1	2.28450E+1	9.99976E-6	1.07487E-3	1.07489E+2
2.22135E+1	2.27059E+1	9.99976E-6	1.07406E-3	1.07408E+2
2.20776E+1	2.25652E+1	9.99977E-6	1.07321E-3	1.07323E+2
2.19422E+1	2.24238E+1	9.99977E-6	1.07238E-3	1.07240E+2
2.18069E+1	2.22826E+1	9.99977E-6	1.07155E-3	1.07157E+2
2.16715E+1	2.21430E+1	9.99976E-6	1.07070E-3	1.07073E+2
2.15374E+1	2.20049E+1	9.99975E-6	1.06974E-3	1.06977E+2
2.14037E+1	2.18647E+1	9.99976E-6	1.06877E-3	1.06879E+2
2.12721E+1	2.17236E+1	9.99977E-6	1.06791E-3	1.06793E+2
2.11416E+1	2.15852E+1	9.99977E-6	1.06710E-3	1.06712E+2
2.10100E+1	2.14486E+1	9.99977E-6	1.06634E-3	1.06636E+2
2.08796E+1	2.13144E+1	9.99977E-6	1.06555E-3	1.06557E+2
2.07510E+1	2.11821E+1	9.99977E-6	1.06477E-3	1.06479E+2
2.06233E+1	2.10486E+1	9.99978E-6	1.06403E-3	1.06405E+2
2.04950E+1	2.09140E+1	9.99977E-6	1.06330E-3	1.06332E+2
2.03669E+1	2.07815E+1	9.99977E-6	1.06255E-3	1.06258E+2
2.02404E+1	2.06502E+1	9.99977E-6	1.06180E-3	1.06182E+2
2.01174E+1	2.05195E+1	9.99977E-6	1.06110E-3	1.06112E+2
1.99989E+1	2.03936E+1	9.99976E-6	1.06039E-3	1.06042E+2
1.98812E+1	2.02715E+1	9.99976E-6	1.05968E-3	1.05971E+2
1.97626E+1	2.01494E+1	9.99977E-6	1.05901E-3	1.05903E+2
1.96428E+1	2.00257E+1	9.99976E-6	1.05837E-3	1.05839E+2
1.95236E+1	1.99020E+1	9.99976E-6	1.05764E-3	1.05767E+2
1.94058E+1	1.97784E+1	9.99977E-6	1.05696E-3	1.05698E+2
1.92907E+1	1.96568E+1	9.99977E-6	1.05634E-3	1.05637E+2
1.91782E+1	1.95382E+1	9.99976E-6	1.05570E-3	1.05572E+2
1.90655E+1	1.94204E+1	9.99977E-6	1.05506E-3	1.05508E+2
1.89529E+1	1.93041E+1	9.99977E-6	1.05442E-3	1.05445E+2
