B_digital_(T)	B_analog_(T)	I_s	V_nv	R_nv
1.88863E+0	1.81358E+0	9.99986E-5	-3.52732E-5	-3.52737E-1
1.90138E+0	1.82604E+0	9.99987E-5	-3.54263E-5	-3.54267E-1
1.91385E+0	1.83846E+0	9.99987E-5	-3.54389E-5	-3.54394E-1
1.92715E+0	1.85082E+0	9.99986E-5	-3.54144E-5	-3.54149E-1
1.93980E+0	1.86328E+0	9.99987E-5	-3.53897E-5	-3.53902E-1
1.95267E+0	1.87569E+0	9.99987E-5	-3.53963E-5	-3.53968E-1
1.96511E+0	1.88808E+0	9.99986E-5	-3.53842E-5	-3.53847E-1
1.97667E+0	1.90065E+0	9.99986E-5	-3.53603E-5	-3.53608E-1
1.99014E+0	1.91300E+0	9.99986E-5	-3.53833E-5	-3.53838E-1
1.99931E+0	1.92483E+0	9.99985E-5	-3.54575E-5	-3.54580E-1
2.00152E+0	1.93444E+0	9.99986E-5	-3.54428E-5	-3.54433E-1
2.00152E+0	1.94083E+0	9.99986E-5	-3.54586E-5	-3.54591E-1
2.00152E+0	1.94483E+0	9.99987E-5	-3.55323E-5	-3.55328E-1
