B_digital_(T)	B_analog_(T)	T_sample_(K)	I_s	V_nv	R_nv
-1.91958E-2	-4.38121E-2	2.99346E+2	1.00004E-4	3.73562E-4	3.73545E+0
-7.08281E-3	-3.14718E-2	2.99344E+2	1.00004E-4	3.73560E-4	3.73544E+0
-1.29025E-3	-2.03298E-2	2.99344E+2	1.00004E-4	3.73458E-4	3.73442E+0
-6.74488E-4	-1.19636E-2	2.99343E+2	1.00004E-4	3.73487E-4	3.73471E+0
-7.50394E-4	-6.74066E-3	2.99342E+2	1.00004E-4	3.73557E-4	3.73541E+0
-6.31375E-4	-3.85167E-3	2.99341E+2	1.00004E-4	3.73637E-4	3.73620E+0
-8.07487E-4	-2.60650E-3	2.99340E+2	1.00004E-4	3.73643E-4	3.73626E+0
2.92057E-3	-1.82651E-3	2.99338E+2	1.00004E-4	3.73562E-4	3.73546E+0
1.15823E-2	-5.38115E-4	2.99338E+2	1.00004E-4	3.73565E-4	3.73549E+0
2.41952E-2	3.34893E-3	2.99336E+2	1.00004E-4	3.73473E-4	3.73457E+0
3.67494E-2	1.18105E-2	2.99334E+2	1.00004E-4	3.73439E-4	3.73423E+0
4.93647E-2	2.31239E-2	2.99332E+2	1.00004E-4	3.73457E-4	3.73441E+0
6.18058E-2	3.53987E-2	2.99330E+2	1.00004E-4	3.73441E-4	3.73425E+0
7.45655E-2	4.77506E-2	2.99329E+2	1.00005E-4	3.73490E-4	3.73473E+0
8.78129E-2	6.03189E-2	2.99329E+2	1.00004E-4	3.73469E-4	3.73453E+0
1.00164E-1	7.29924E-2	2.99328E+2	1.00004E-4	3.73397E-4	3.73381E+0
1.12907E-1	8.56716E-2	2.99327E+2	1.00004E-4	3.73409E-4	3.73393E+0
1.25438E-1	9.83801E-2	2.99327E+2	1.00004E-4	3.73490E-4	3.73474E+0
1.38009E-1	1.10894E-1	2.99328E+2	1.00004E-4	3.73562E-4	3.73546E+0
1.50956E-1	1.23003E-1	2.99326E+2	1.00004E-4	3.73554E-4	3.73538E+0
1.63563E-1	1.35005E-1	2.99324E+2	1.00004E-4	3.73529E-4	3.73513E+0
1.75915E-1	1.47161E-1	2.99325E+2	1.00004E-4	3.73501E-4	3.73485E+0
1.88573E-1	1.59269E-1	2.99325E+2	1.00004E-4	3.73503E-4	3.73486E+0
2.01185E-1	1.71232E-1	2.99324E+2	1.00004E-4	3.73488E-4	3.73472E+0
2.13464E-1	1.82943E-1	2.99325E+2	1.00004E-4	3.73541E-4	3.73525E+0
2.26361E-1	1.94586E-1	2.99324E+2	1.00004E-4	3.73558E-4	3.73543E+0
2.39433E-1	2.06324E-1	2.99322E+2	1.00004E-4	3.73462E-4	3.73446E+0
2.52235E-1	2.18226E-1	2.99323E+2	1.00004E-4	3.73463E-4	3.73447E+0
2.65095E-1	2.30279E-1	2.99321E+2	1.00004E-4	3.73467E-4	3.73451E+0
2.77608E-1	2.42364E-1	2.99321E+2	1.00004E-4	3.73499E-4	3.73483E+0
2.89928E-1	2.54716E-1	2.99321E+2	1.00004E-4	3.73474E-4	3.73459E+0
3.02638E-1	2.67146E-1	2.99320E+2	1.00004E-4	3.73443E-4	3.73426E+0
3.15947E-1	2.79432E-1	2.99321E+2	1.00004E-4	3.73425E-4	3.73409E+0
3.27991E-1	2.91905E-1	2.99322E+2	1.00004E-4	3.73414E-4	3.73398E+0
3.40613E-1	3.04392E-1	2.99321E+2	1.00004E-4	3.73493E-4	3.73477E+0
3.53622E-1	3.16631E-1	2.99318E+2	1.00004E-4	3.73454E-4	3.73439E+0
3.66457E-1	3.28850E-1	2.99316E+2	1.00004E-4	3.73380E-4	3.73364E+0
3.78831E-1	3.41162E-1	2.99315E+2	1.00004E-4	3.73404E-4	3.73388E+0
3.91086E-1	3.53373E-1	2.99316E+2	1.00004E-4	3.73403E-4	3.73387E+0
4.03812E-1	3.65525E-1	2.99316E+2	1.00004E-4	3.73335E-4	3.73319E+0
4.16334E-1	3.77698E-1	2.99313E+2	1.00004E-4	3.73280E-4	3.73264E+0
4.29299E-1	3.89812E-1	2.99313E+2	1.00004E-4	3.73319E-4	3.73303E+0
4.41836E-1	4.01912E-1	2.99311E+2	1.00004E-4	3.73357E-4	3.73341E+0
4.54805E-1	4.14018E-1	2.99310E+2	1.00004E-4	3.73371E-4	3.73355E+0
4.67133E-1	4.26598E-1	2.99309E+2	1.00004E-4	3.73349E-4	3.73332E+0
4.78855E-1	4.39109E-1	2.99306E+2	1.00004E-4	3.73299E-4	3.73283E+0
4.92013E-1	4.51148E-1	2.99305E+2	1.00004E-4	3.73253E-4	3.73236E+0
5.05205E-1	4.63089E-1	2.99305E+2	1.00004E-4	3.73317E-4	3.73300E+0
5.17907E-1	4.75101E-1	2.99304E+2	1.00004E-4	3.73364E-4	3.73348E+0
5.30501E-1	4.87256E-1	2.99303E+2	1.00004E-4	3.73356E-4	3.73339E+0
5.43332E-1	4.97480E-1	2.99301E+2	1.00004E-4	3.73449E-4	3.73432E+0
5.55818E-1	5.08718E-1	2.99300E+2	1.00004E-4	3.73510E-4	3.73494E+0
5.68051E-1	5.22370E-1	2.99298E+2	1.00004E-4	3.73404E-4	3.73388E+0
5.80993E-1	5.35529E-1	2.99299E+2	1.00004E-4	3.73303E-4	3.73287E+0
5.94056E-1	5.48210E-1	2.99298E+2	1.00004E-4	3.73356E-4	3.73339E+0
6.06683E-1	5.60472E-1	2.99296E+2	1.00004E-4	3.73418E-4	3.73403E+0
6.19621E-1	5.72543E-1	2.99295E+2	1.00004E-4	3.73311E-4	3.73296E+0
6.31580E-1	5.84563E-1	2.99296E+2	1.00004E-4	3.73274E-4	3.73259E+0
6.43982E-1	5.96517E-1	2.99295E+2	1.00004E-4	3.73357E-4	3.73341E+0
6.56686E-1	6.08454E-1	2.99292E+2	1.00004E-4	3.73265E-4	3.73249E+0
6.69982E-1	6.20358E-1	2.99293E+2	1.00004E-4	3.73067E-4	3.73051E+0
6.82297E-1	6.32344E-1	2.99293E+2	1.00004E-4	3.73067E-4	3.73051E+0
6.94986E-1	6.44347E-1	2.99291E+2	1.00004E-4	3.73175E-4	3.73159E+0
7.07783E-1	6.56258E-1	2.99290E+2	1.00004E-4	3.73226E-4	3.73210E+0
7.20140E-1	6.68254E-1	2.99290E+2	1.00004E-4	3.73279E-4	3.73263E+0
7.33006E-1	6.80510E-1	2.99290E+2	1.00004E-4	3.73272E-4	3.73255E+0
7.45898E-1	6.92642E-1	2.99288E+2	1.00005E-4	3.73262E-4	3.73245E+0
7.58780E-1	7.04776E-1	2.99289E+2	1.00004E-4	3.73250E-4	3.73235E+0
7.71864E-1	7.17101E-1	2.99289E+2	1.00004E-4	3.73260E-4	3.73244E+0
7.83978E-1	7.29327E-1	2.99289E+2	1.00004E-4	3.73322E-4	3.73306E+0
7.96553E-1	7.41439E-1	2.99290E+2	1.00004E-4	3.73377E-4	3.73361E+0
8.08959E-1	7.53594E-1	2.99289E+2	1.00004E-4	3.73287E-4	3.73272E+0
8.21579E-1	7.65884E-1	2.99287E+2	1.00004E-4	3.73267E-4	3.73251E+0
8.34463E-1	7.78294E-1	2.99288E+2	1.00004E-4	3.73306E-4	3.73289E+0
8.46402E-1	7.90654E-1	2.99288E+2	1.00004E-4	3.73158E-4	3.73142E+0
8.59580E-1	8.03036E-1	2.99287E+2	1.00004E-4	3.73104E-4	3.73088E+0
8.72457E-1	8.15478E-1	2.99289E+2	1.00004E-4	3.73236E-4	3.73220E+0
8.85387E-1	8.27759E-1	2.99292E+2	1.00004E-4	3.73241E-4	3.73225E+0
8.97860E-1	8.40162E-1	2.99290E+2	1.00004E-4	3.73125E-4	3.73110E+0
9.10339E-1	8.52719E-1	2.99289E+2	1.00004E-4	3.73267E-4	3.73251E+0
9.23079E-1	8.65245E-1	2.99288E+2	1.00004E-4	3.73328E-4	3.73312E+0
9.35383E-1	8.77757E-1	2.99290E+2	1.00004E-4	3.73160E-4	3.73144E+0
9.48117E-1	8.90285E-1	2.99291E+2	1.00004E-4	3.73021E-4	3.73005E+0
9.61173E-1	9.02763E-1	2.99290E+2	1.00004E-4	3.73040E-4	3.73024E+0
9.74033E-1	9.15379E-1	2.99291E+2	1.00004E-4	3.73115E-4	3.73099E+0
9.86804E-1	9.28049E-1	2.99292E+2	1.00004E-4	3.73258E-4	3.73242E+0
9.97444E-1	9.40437E-1	2.99294E+2	1.00004E-4	3.73306E-4	3.73290E+0
1.00082E+0	9.51015E-1	2.99296E+2	1.00004E-4	3.73269E-4	3.73253E+0
1.00100E+0	9.58398E-1	2.99296E+2	1.00004E-4	3.73257E-4	3.73242E+0
1.00074E+0	9.63064E-1	2.99296E+2	1.00004E-4	3.73267E-4	3.73252E+0
1.00023E+0	9.65807E-1	2.99296E+2	1.00004E-4	3.73274E-4	3.73259E+0
1.00036E+0	9.67083E-1	2.99296E+2	1.00004E-4	3.73260E-4	3.73245E+0
9.95783E-1	9.67688E-1	2.99297E+2	1.00004E-4	3.73261E-4	3.73246E+0
9.86516E-1	9.67680E-1	2.99298E+2	1.00004E-4	3.73161E-4	3.73145E+0
9.74030E-1	9.66889E-1	2.99298E+2	1.00004E-4	3.72940E-4	3.72925E+0
9.61040E-1	9.64076E-1	2.99298E+2	1.00004E-4	3.72963E-4	3.72947E+0
9.48620E-1	9.56407E-1	2.99299E+2	1.00004E-4	3.73207E-4	3.73190E+0
9.35781E-1	9.44035E-1	2.99299E+2	1.00004E-4	3.73111E-4	3.73095E+0
9.22860E-1	9.30370E-1	2.99301E+2	1.00004E-4	3.73259E-4	3.73243E+0
9.09921E-1	9.16664E-1	2.99303E+2	1.00004E-4	3.73387E-4	3.73371E+0
8.97685E-1	9.03430E-1	2.99303E+2	1.00004E-4	3.73259E-4	3.73243E+0
8.84588E-1	8.90681E-1	2.99303E+2	1.00004E-4	3.73148E-4	3.73133E+0
8.71621E-1	8.78028E-1	2.99304E+2	1.00004E-4	3.73011E-4	3.72995E+0
8.59712E-1	8.65453E-1	2.99307E+2	1.00004E-4	3.73127E-4	3.73111E+0
8.47341E-1	8.53104E-1	2.99308E+2	1.00004E-4	3.73169E-4	3.73154E+0
8.34839E-1	8.40691E-1	2.99309E+2	1.00004E-4	3.73040E-4	3.73025E+0
8.21581E-1	8.28265E-1	2.99311E+2	1.00004E-4	3.72989E-4	3.72974E+0
